x_data,y_data,best_fit,dely
60,0.0017666932084430312,0.00180648441003312,0.0
61,0.0017554157728469735,0.0017898774397248221,0.0
62,0.001759661395659607,0.0017709399958839302,0.0
63,0.0017548519010671705,0.0017498725802113611,0.0
64,0.0017447685468871658,0.001726872204818672,0.0
65,0.001735680260553872,0.0017021345232767977,0.0
66,0.0016841689150224662,0.0016758505335587896,0.0
67,0.0016740855608424615,0.001648203828452823,0.0
68,0.0016701218739197294,0.0016193670554210105,0.0
69,0.0016614150302610082,0.0015895112886410746,0.0
70,0.00165811472190275,0.0015587943818452538,0.0
71,0.0016330224277015214,0.0015273649063275694,0.0
72,0.001517942831229395,0.0014953663310894498,0.0
73,0.001486366011560433,0.0014629240202926586,0.0
74,0.0014587860477424267,0.0014301633285429376,0.0
75,0.0014070591041775667,0.0013971946491751629,0.0
76,0.0013818838876557787,0.001364122345053407,0.0
77,0.0013680192756582723,0.0013310408201671262,0.0
78,0.0013477530605135917,0.0012980323161105492,0.0
79,0.0013011673008234055,0.0012651699060225441,0.0
80,0.0012677164367098043,0.0012325315675953488,0.0
81,0.0011952423285410203,0.001200173010334509,0.0
82,0.001164013782618407,0.0011681533242848955,0.0
83,0.0011335647065090506,0.001136519236101553,0.0
84,0.0011037458400359446,0.0011053144501722864,0.0
85,0.0010801295631406704,0.0010745760775222515,0.0
86,0.001040708291946803,0.001044334947285637,0.0
87,0.0010109889322583681,0.001014615161527475,0.0
88,0.000983823580043158,0.0009854469181068033,0.0
89,0.0009577859713875538,0.0009568464459584078,0.0
90,0.0009385811619460316,0.0009288288829974223,0.0
91,0.0009171208653852979,0.000901406751727208,0.0
92,0.000878014699009556,0.000874586289723652,0.0
93,0.0008452437979245405,0.0008483778647913535,0.0
94,0.0007958220948712279,0.000822785824466069,0.0
95,0.0007657876303646678,0.0007978063273073884,0.0
96,0.0007245918215108328,0.0007734416660360125,0.0
97,0.000698156185716544,0.000749689002578228,0.0
98,0.0006860495269148937,0.0007265451139248058,0.0
99,0.0006616040268140269,0.0007040070419956964,0.0
100,0.0006517196862033644,0.0006820635635401067,0.0
101,0.0006373243713542787,0.0006607147403108858,0.0
102,0.0006132271449997608,0.0006399528341579326,0.0
103,0.0005950008189408378,0.0006197824380053656,0.0
104,0.0005848013735120502,0.000600209895902795,0.0
105,0.000575978438604546,0.0005812442152885859,0.0
106,0.000545164504284729,0.000562890900246463,0.0
107,0.0005258933569867594,0.0005451484611485402,0.0
108,0.0005080982269947445,0.000528012267051194,0.0
109,0.00048089970585131074,0.000511475122656643,0.0
110,0.00045582399611419374,0.0004955306591436886,0.0
111,0.0004357402100747435,0.00048017297456063863,0.0
112,0.0004296868806739183,0.00046537686803457,0.0
113,0.0004074636987640395,0.0004511479265083016,0.0
114,0.0003967833038760082,0.0004374685203365955,0.0
115,0.0003831177054478439,0.00042432310174351915,0.0
116,0.0003572791103615818,0.00041169806301054253,0.0
117,0.0003517896527405595,0.00039958192503985275,0.0
118,0.0003478093813537155,0.0003879617665506635,0.0
119,0.0003422535858762458,0.00037681964819907425,0.0
120,0.0003246077160612375,0.00036614509855071534,0.0
121,0.00030938317800655935,0.00035592920117575645,0.0
122,0.0003035454466391882,0.00034615632598025285,0.0
123,0.00029251677800480803,0.0003368144827891314,0.0
124,0.00027921603778710444,0.00032789421911906915,0.0
125,0.0002766454458497677,0.000319383399181932,0.0
126,0.0002735773199890755,0.0003112728108862004,0.0
127,0.00025810401497271956,0.0003035523495217248,0.0
128,0.0002529960000262698,0.0002962152006673031,0.0
129,0.00024976202952445905,0.00028924906515872043,0.0
130,0.0002468431638407735,0.0002826420332980348,0.0
131,0.00024248144977935697,0.0002763849985443044,0.0
132,0.0002428297235257058,0.0002704800613456668,0.0
133,0.00024394088262119976,0.00026491332832772116,0.0
134,0.00023619593788096587,0.0002596717235489293,0.0
135,0.000225465789600599,0.00025475618214291417,0.0
136,0.00022321030248138743,0.0002501611530854123,0.0
137,0.00022269618409392008,0.0002458791120611384,0.0
138,0.00022062312607993884,0.00024190524340061514,0.0
139,0.00021856665253006946,0.00023823479338938117,0.0
140,0.00021820179431960877,0.00023486564831384972,0.0
141,0.0002142546918609885,0.00023179303192173557,0.0
142,0.00020718971014934044,0.00022901556030983648,0.0
143,0.00020685802086710346,0.00022652838939212725,0.0
144,0.000206576084977202,0.00022433260172905007,0.0
145,0.0002051166521353592,0.00022242566164608864,0.0
146,0.0002063107335514124,0.00022080616191910186,0.0
147,0.0002057136928433858,0.00021947307605441255,0.0
148,0.00020312651644193724,0.00021842765156675255,0.0
149,0.0002043537667862141,0.00021767106232176584,0.0
150,0.0002057136928433858,0.00021720436995189036,0.0
151,0.00020400549303986528,0.00021702977012808463,0.0
152,0.0002063439024796361,0.00021715052736439753,0.0
153,0.00020838379156539364,0.00021757000079904352,0.0
154,0.00020864914299118323,0.00021829140227183231,0.0
155,0.00020911350798631504,0.00021931918401184988,0.0
156,0.00020922959923509797,0.00022066072530099024,0.0
157,0.00020282799608792394,0.0002223215112938096,0.0
158,0.0002060122131973991,0.00022430690620669745,0.0
159,0.00020659266944131384,0.00022662229301024871,0.0
160,0.000206576084977202,0.00022927717431158967,0.0
161,0.0002068746053312153,0.00023228541234089238,0.0
162,0.0002070072810441101,0.0002356556520638458,0.0
163,0.00020972713315845347,0.00023939717491807923,0.0
164,0.00021052318743582226,0.0002435235212241381,0.0
165,0.00021433761418154773,0.00024804769810065367,0.0
166,0.00021481856364079138,0.00025298296589071063,0.0
167,0.00021995974751546485,0.00025834538789655775,0.0
168,0.00022170111624720908,0.0002641515537898298,0.0
169,0.0002249019178207961,0.0002704194304380981,0.0
