t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
512.0,0.001412016955104344,0.0008177799253553171,0.0003924764967949794,0.0007040768394044744,2.11966697474556e-05,-2.1393958704286332e-06,3.3970252011798746e-05,6.83279921408252e-06,0.0018384637039111221,0.0005806884264123041,0.000986849004107423,-0.00011897694553841104
513.0,0.0014825423875241108,0.0008509156846507932,0.0004334219425252525,0.0007411431166944593,2.2478576558460318e-05,-2.2554871192115823e-06,3.611036564567759e-05,7.181072960431301e-06,0.001952074695695041,0.0006512387367441225,0.0010424596095295917,-8.575826392237572e-05
514.0,0.001550502004482323,0.000909923207960755,0.00047642874685334223,0.0007657378769723305,2.375588634365967e-05,-2.2554871192115823e-06,3.837592849988895e-05,7.429839922109063e-06,0.0020653066798355544,0.0007350897872936274,0.001096839066721593,-2.7380950248664178e-05
515.0,0.0016156176314113693,0.0009743704354994037,0.0005214290183621939,0.0007862860280069134,2.5022083938531166e-05,-2.3052405115471317e-06,4.076617462505977e-05,7.71177581201021e-06,0.002177812824398623,0.0008203671017567582,0.0011497326478965722,3.5955118194490494e-05
516.0,0.0016776519811990407,0.0010369104496651895,0.0005683464059084101,0.0008088740681272549,2.627105533195206e-05,-2.023304621645684e-06,4.327971324467633e-05,7.794698132569753e-06,0.0022892781003521273,0.0009055780783634448,0.0012009117469258942,9.761615576234825e-05
517.0,0.0017364087065060588,0.001098836838658837,0.0006170973947459885,0.0008254751167032087,2.7497142573638897e-05,-1.9237978369745846e-06,4.591457174258393e-05,7.91078938135268e-06,0.0023994206729946316,0.00098422160718184,0.001250175549306813,0.00015858064583750833
518.0,0.0017917318859800757,0.0011316574931361878,0.0006675926195668237,0.0008439502097238177,2.869516783232542e-05,-1.8574599805271854e-06,4.866825314295493e-05,8.27564759181337e-06,0.002507992758689854,0.001035882212890249,0.0012973509049790013,0.00018934482676498984
519.0,0.0018435033394221803,0.0011660536717041645,0.0007197376729522451,0.0008840514439462654,2.9860433504938993e-05,-1.7413687317442363e-06,5.153777070716173e-05,8.673674730497443e-06,0.002614778783081587,0.0011107776528193614,0.0013422912350727126,0.00022198305213711053
520.0,0.0018916393296842505,0.0012299204429988984,0.0007734343502929063,0.0009143512598786124,3.098872658835427e-05,-1.8408755164153356e-06,5.451970316217986e-05,8.922441692175206e-06,0.0027195933831393364,0.0012051930070081235,0.0013848752499678568,0.00028472207987223855
521.0,0.001936088133159598,0.0013016150813544253,0.0008285816929647107,0.0009446179068827443,3.207633117291155e-05,-1.658446411184987e-06,5.761024554271664e-05,9.237546510300603e-06,0.0028222800716670255,0.0013074693971859008,0.0014250070576780443,0.00035548798823750196
522.0,0.001976828203469582,0.001375880311647289,0.0008850766347550117,0.0009797272174075222,3.312001324304591e-05,-1.5423551624020379e-06,6.080524528311041e-05,9.536066864313658e-06,0.002922710083507704,0.0014171424583575704,0.001462614432757076,0.00042827720122441107
523.0,0.002013864603060085,0.001447574950002816,0.0009428150040463108,0.0010157155045302374,3.411699547379573e-05,-1.3267571289479892e-06,6.41002619294824e-05,9.80141829010333e-06,0.0030207798690358783,0.0015250907352615944,0.001497646439251306,0.0004991094474461219
524.0,0.0020472276765562338,0.0015149907966174859,0.0010016923733530555,0.001036446084670059,3.506498683057586e-05,-1.0614057031583915e-06,6.749058813410105e-05,9.834587218327147e-06,0.0031164106380433907,0.0016133200843366363,0.0015300735683288894,0.0005645517428314815
525.0,0.002076966522575856,0.0015426370982919396,0.001061604633918555,0.0010612896119096132,3.596208364573005e-05,-7.46300885033244e-07,7.097133199518519e-05,1.0216029892899745e-05,0.003209542488489596,0.0016661416025328807,0.0015598830678689797,0.0005899591418508354
526.0,0.0021031489923238203,0.0015625218707620474,0.0011224486886126624,0.0011212424496739454,3.68068017770305e-05,-5.970407080265954e-07,7.453743279540659e-05,1.0663810423919545e-05,0.0033001351137318894,0.0017464269932983417,0.0015870794969046968,0.0006076050116658437
527.0,0.002125858237194128,0.0016123416009540445,0.0011841228595394597,0.0011803660642326907,3.759802381829406e-05,-5.638717798028949e-07,7.818370525074972e-05,1.1012084170268326e-05,0.0033881648019843374,0.00185571861179544,0.0016116816800146418,0.0006555175284849779
528.0,0.0021451910933860782,0.001675793760645982,0.0012465274244010678,0.0012362722927537345,3.833499742172985e-05,-4.311960669080965e-07,8.190486631602716e-05,1.1459864701288559e-05,0.0034736233841031728,0.001975524780539445,0.001633722094616861,0.0007171785660528357
529.0,0.0021612557685651078,0.0017361446255490039,0.0013095652585934769,0.001284964279386125,3.901731817584327e-05,-2.8193588990144704e-07,8.569557562812996e-05,1.1857891839972632e-05,0.0035565166027867147,0.002084965659213539,0.00165324543532109,0.0007767167922143769
530.0,0.0021741695160993986,0.0017999948123796259,0.0013731422866818338,0.0013351322833244778,3.9644902787540154e-05,-9.950678467109881e-08,8.955047079714649e-05,1.2222750050433322e-05,0.0036368622735783785,0.0021993487081929664,0.0016703068754614404,0.0008389914549543732
531.0,0.0021840517242536707,0.0018618714479809377,0.001437165701003883,0.0013681519513711604,4.021776718165773e-05,8.292232055924943e-08,9.346419889948714e-05,1.2405179155663883e-05,0.0037146816241570408,0.002294427440946198,0.0016849644830188438,0.0008990603839674932
532.0,0.0021910333473301475,0.001904808625566517,0.0015015479827441482,0.0013945046648448922,4.0736396943791914e-05,4.809494592436464e-07,9.74314164149168e-05,1.2770037366124573e-05,0.003790012746489212,0.0023640821902159714,0.0016972907900500546,0.0009390289424770515
533.0,0.0021952448708121167,0.0019291546188827126,0.0015662031664398356,0.0014629155793062787,4.120133414604253e-05,4.64364995131797e-07,0.00010144682672908369,1.3284155753592007e-05,0.003862894863981036,0.0024573532163810197,0.0017073590977541092,0.0009618325806308451
