t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
217.0,0.0006141573213885002,0.0008345799875006211,0.0001777343782429361,0.000376948284798236,8.20575696938222e-06,3.5656597840477225e-06,8.381982794243956e-06,1.0547719175136509e-05,0.0008002736824256803,0.0009971740736531972,0.00041554751470431747,0.0005700246159883919
218.0,0.0006684041571581509,0.000839671417982959,0.00019562338081512154,0.00039877343956943017,8.91929783182741e-06,3.6817510328306715e-06,9.169367697177324e-06,1.0945746313820908e-05,0.0008731969056704498,0.0010244886860454137,0.00045299488783526,0.0005738224582700056
219.0,0.0007266033371431261,0.00085016938376576,0.00021509280836554093,0.0004186416275754265,9.683530846717433e-06,3.83101120983732e-06,1.0024697018290776e-05,1.1260851131946088e-05,0.0009517208425269578,0.0010551699446523363,0.0004932526793849992,0.0005841877483399116
220.0,0.0007889600230797337,0.0008731222820965602,0.00023625870677670095,0.00043754791666293516,1.050093041301773e-05,4.013440315067669e-06,1.095276524054744e-05,1.1658878270630487e-05,0.001036171495096982,0.0010974271592093295,0.0005364748502649887,0.0006061289943598892
221.0,0.0008556846943796819,0.0008955113086475575,0.0002592425823845507,0.0004562220232528784,1.137402598563947e-05,4.063193707403218e-06,1.1958581261833324e-05,1.2040320945202977e-05,0.0011268858580260658,0.0011388717350248418,0.0005828199470978416,0.0006277219666335177
222.0,0.0009269843927566032,0.0009215323328390499,0.0002841538902362616,0.0004769028500003552,1.2305352720828548e-05,4.112947099738768e-06,1.3046704175250703e-05,1.2488101476222993e-05,0.0012241849871681156,0.0011860213664948317,0.0006324420387322256,0.000652648416193628
223.0,0.0010030962756415684,0.0009524291894794263,0.0003111766786684734,0.0004884622214863144,1.3297547041684685e-05,4.212453884409867e-06,1.4224503457465585e-05,1.2786621830236265e-05,0.0013284974577675074,0.0012287761149751804,0.0006855290392938581,0.0006820858399921616
224.0,0.0010842165719758385,0.000976874689580293,0.0003404078043518164,0.0005011825054601032,1.4353041251025258e-05,4.544143166646864e-06,1.5496049860293146e-05,1.3051973256025828e-05,0.0014401204261879482,0.0012662072504756256,0.0007422256326193173,0.0007028827579884213
225.0,0.0011705699423218139,0.0009972901649019802,0.00037200211628670067,0.0005246992755707064,1.547442188579411e-05,4.477805310199465e-06,1.6867610935164698e-05,1.3516338251157644e-05,0.0015594396695436793,0.0013106038609030472,0.0008027060377357772,0.0007210759151191205
226.0,0.0012623773724718883,0.0010377894262631176,0.0004061160364185833,0.0005446669703613738,1.6664256284792418e-05,4.776325664212763e-06,1.834548920406319e-05,1.403045663862497e-05,0.0016868388980945347,0.0013715849354423194,0.0008671432975727422,0.0007586728952606843
227.0,0.0013598569457910204,0.0010937785771047226,0.0004429087099418963,0.0005622465023199345,1.792507722710514e-05,5.12459941056161e-06,1.9936069975356686e-05,1.439531484908566e-05,0.0018227017257082733,0.0014455184764529463,0.0009357093675656298,0.0008119421939879461
228.0,0.001463226540546449,0.0011627367788817945,0.0004825465934678108,0.0005819156767565888,1.92593220253193e-05,5.6055488698052565e-06,2.1646009729866495e-05,1.4859679844217476e-05,0.001967419143744126,0.001534610217661804,0.0010085753805029792,0.0008777493475837664
229.0,0.0015727003951562359,0.001240998865025614,0.0005252021354286851,0.0005981021137297536,2.0669365592145e-05,5.6553022621408055e-06,2.348217342102514e-05,1.53406293034612e-05,0.002121384704005946,0.0016295396902380327,0.001085911939554009,0.0009518155643072879
230.0,0.001688489404383658,0.0013114164996445286,0.0005710536456035918,0.000617738119238184,2.215752439421136e-05,6.152836185496302e-06,2.5451626805903606e-05,1.57718253703692e-05,0.0022849946767931535,0.0017200245264322855,0.0011678890201260496,0.0010187007080703784
231.0,0.0018108004688639175,0.0013725965877531428,0.0006202867170516389,0.0006325148767618426,2.3726051385687107e-05,6.683539037075498e-06,2.756167454140495e-05,1.641861947073136e-05,0.0024586488604569617,0.0017966281661649201,0.0012546755159123786,0.0010743415851656348
232.0,0.0019398360764937672,0.001446049179304526,0.0006730917990408483,0.0006561974915135641,2.5377101765664663e-05,7.711775812010191e-06,2.9819781406706688e-05,1.7098582499317232e-05,0.002642747656941322,0.0018944433354966105,0.0013464376099728162,0.0011425369015935615
233.0,0.0020757903053406504,0.0015331507848199615,0.0007296669701254447,0.0006899800449094023,2.7112682103152627e-05,8.126387414806437e-06,3.2233659615720505e-05,1.781171445612681e-05,0.0028376909350818157,0.002016040626364694,0.0014433373305769576,0.0012226896166461318
234.0,0.0022188500328719635,0.0016462734145268893,0.0007902152868362612,0.000721473942257805,2.893468797753262e-05,8.905857228063382e-06,3.481117247151593e-05,1.918822497741035e-05,0.0030438764921797406,0.002162033663941308,0.0015455329747080864,0.00132962624123934
235.0,0.0023691903210760596,0.0017797120127708334,0.0008549468390718193,0.0007531170997832149,3.084482306699552e-05,9.768249361879575e-06,3.756039153898425e-05,2.0100370503562076e-05,0.003261697551686863,0.002328027565236814,0.0016531760083436724,0.0014558671820587411
236.0,0.0025269820095197184,0.0019393043109191647,0.0009240738725887108,0.0007739306022435865,3.284472526357429e-05,1.0879408457373517e-05,4.048944997540054e-05,2.0879840316818964e-05,0.00349154533208383,0.0025092128356587733,0.0017664154488268573,0.0016070677413664762
237.0,0.0026923786467782838,0.0020935729960875923,0.0009978163775929171,0.0008126387414806435,3.493576668008039e-05,1.1625709342406761e-05,4.3606693059342015e-05,2.202416834053665e-05,0.0037338017174305426,0.0027033339880879765,0.0018853899921103178,0.0017520657110963796
238.0,0.0028655273833925864,0.0022223679443802184,0.0010763969691437764,0.000837482268720195,3.7119221982589545e-05,1.2405179155663704e-05,4.6920535773512956e-05,2.3234834220701647e-05,0.003988844888309875,0.0028581831295003187,0.0020102344610115177,0.0018710426566347909
239.0,0.0030465530896654817,0.0023672498228613386,0.0011600451866701444,0.0008714140822930396,3.939603461507436e-05,1.3615845035828746e-05,5.0439554860650694e-05,2.4710851526656315e-05,0.004257037831196277,0.0030384728388602386,0.0021410696818972147,0.002001811156156727
240.0,0.0032355737364276748,0.0025779222704741677,0.0012489921958110134,0.0009107026777740125,4.176704789074647e-05,1.4544575026092338e-05,5.417235814326757e-05,2.6817078468861235e-05,0.004538738290381956,0.0032905401088962442,0.0022780120436335467,0.0022015544419198467
241.0,0.00343268647614502,0.002807782943064407,0.0013434738261365032,0.0009452315320548832,4.4232804078649156e-05,1.563914965747443e-05,5.812763831513249e-05,2.90725655880729e-05,0.004834287940596656,0.0035571851228865664,0.0024211644954255864,0.0024197562362394554
242.0,0.003637975135655202,0.0030847434937323,0.0014437283510537206,0.0009842381916459544,4.679365547258446e-05,1.658446411184987e-05,6.231412223218242e-05,3.058175182225117e-05,0.005144017608941105,0.003874661519379709,0.0025706212635803424,0.002681591755637341
243.0,0.003851499251112817,0.0033696645871738808,0.001549996929394798,0.0010225317192802163,4.9449615735909586e-05,1.789463677668601e-05,6.674054081609471e-05,3.3086005903140486e-05,0.00546823672132371,0.00420038039453644,0.002726460331698043,0.0029529633418995407
244.0,0.0040732989348913305,0.0036857478886816275,0.001662524846888589,0.0010571269114175346,5.220041884415471e-05,1.9221393905634e-05,7.141569570695983e-05,3.5208817309457315e-05,0.0058072394774868795,0.004553181699587823,0.002888747089515073,0.003255795656581919
245.0,0.004303394769735351,0.003925277303849075,0.0017815563034972364,0.001097311067960547,5.504554249067973e-05,2.048181317813459e-05,7.634826460198234e-05,3.754722674922809e-05,0.00616129933783457,0.004835233680738054,0.0030575330333509126,0.0034776294485420233
246.0,0.004541785030824419,0.004230530950291783,0.0019073365702606034,0.0011530680363045862,5.798416065474962e-05,2.2588040120339523e-05,8.15468697760406e-05,4.1212393317947e-05,0.006530668470861063,0.0051999094620935205,0.003232854337282862,0.0037648889514233746
247.0,0.004788443496542076,0.00458489119496968,0.0020401130691027856,0.001209720565710665,6.101510814874587e-05,2.4661098134320758e-05,8.702010913442971e-05,4.461220846087614e-05,0.006915576674779292,0.005614322051320425,0.003414730548103357,0.0041001604779085325
248.0,0.005043321535396181,0.004961922402088475,0.002180129815885192,0.0012740351175364187,6.413693205889889e-05,2.6568311507183492e-05,9.277635850185297e-05,4.821103717314763e-05,0.007316227709783227,0.006059266638977245,0.00360316463774488,0.004458981943432516
249.0,0.00530634705334974,0.005402986225143122,0.0023276323924878452,0.0013450995462556958,6.734785778396508e-05,2.8143835597809232e-05,9.882395189772961e-05,5.151134553140575e-05,0.007732803397735314,0.006574695199109427,0.0037981435657570162,0.004881388244361332
250.0,0.005577439153911065,0.005827548506406479,0.0024828637187466,0.0014422679214870244,7.064577275865738e-05,2.9752528616658668e-05,0.00010517100689507959,5.643693137262517e-05,0.008165473879552744,0.007101351441445332,0.0039996351771174905,0.005288221733489121
251.0,0.005952725010845967,0.00627106683014968,0.0026466519329832227,0.0014912584284734291,7.401960139247037e-05,3.1344637171396256e-05,0.00011182520074818589,5.988649990788992e-05,0.008711202144577377,0.007597309840710203,0.004209068214103725,0.005714624890268893
252.0,0.006453329417924429,0.006575939033917816,0.002821524727149671,0.0015515761244482267,7.738304961711063e-05,3.2721147692679796e-05,0.00011879033689319253,6.375068004595098e-05,0.009393644481967294,0.007966363920591198,0.004430212176428244,0.006002564356178831
253.0,0.006989720684450282,0.006934660992657129,0.0030089980586719732,0.0016553617008601834,8.059284354988298e-05,3.6087793907385316e-05,0.000126058913569586,6.960499587743392e-05,0.010124777656691841,0.00843472577157395,0.004661445081333604,0.006336791061424941
254.0,0.007513559209674224,0.007350814950615778,0.003209337187703308,0.0017399922212229533,8.353635817277289e-05,3.719895300287926e-05,0.00013361119380655284,7.51607913549036e-05,0.010856507591184084,0.00894134798126274,0.004898317077452787,0.006735216227248023
255.0,0.008008418260285777,0.007833638454304064,0.003422207096255516,0.0018222677476818407,8.615773499624501e-05,3.88408149499524e-05,0.00014141968496183136,8.254087788467682e-05,0.011572045041503123,0.009513545162049783,0.005136644339169129,0.007197491579901726
256.0,0.008472325608571902,0.008277604558578283,0.0036470790249256684,0.001997830884769883,8.844646438574259e-05,4.089728849982178e-05,0.000149453993310301,8.993754887856185e-05,0.012268858626807872,0.010140471074405933,0.005373449091488646,0.007626979447006302
257.0,0.008907237439098015,0.008831824180268084,0.0038833954900194018,0.00209677379766118,9.041832468703771e-05,4.2870839729131914e-05,0.00015768411416049047,9.69859461260981e-05,0.012948317043277906,0.010800682006234564,0.0056068316152412786,0.008160916269087309
258.0,0.009315146470677898,0.009264678693587365,0.004130611149901723,0.002199315539264747,9.210047432426583e-05,4.4778053101994655e-05,0.0001660820986261709,0.00010247540374712036,0.013611839719205793,0.011341567718778436,0.0058355729291244204,0.008569789647300855
259.0,0.009697299649057647,0.009508437147103335,0.004388192795459099,0.0023687258401672937,9.35229434056099e-05,4.643649951317964e-05,0.00017462266838498948,0.00010837947297093892,0.014260115112901735,0.011760640542420769,0.0060588256304462875,0.008792054635327867
260.0,0.010054417907158138,0.009786658117043727,0.004655611891398012,0.0026628347267268395,9.471439345395445e-05,4.845980413482532e-05,0.00018328326682016786,0.0001179984621558119,0.014893313065376319,0.012342589388105582,0.006275924851366577,0.0090517175899271
261.0,0.010386969710044448,0.010172213738716013,0.004932340128716453,0.002813587505503554,9.570053794076837e-05,5.028409518712881e-05,0.00019204384532645193,0.00012833058329749436,0.015511353684087353,0.012889229909696267,0.006486299906436265,0.009421998920152372
262.0,0.010695358789276542,0.010532030272086709,0.00521784792996608,0.003073051446533446,9.650378468385042e-05,5.176011249308345e-05,0.00020088657501793602,0.00013887830247263087,0.01611409329426056,0.013519058103271987,0.006689437966743733,0.009773224701113128
263.0,0.010980004941138337,0.011010856919924037,0.005511605035475124,0.0032634410945374826,9.714344627918318e-05,5.275518033979444e-05,0.00020979553995932964,0.00014799975773414833,0.01670140551657279,0.014197395854374873,0.00688487330600971,0.010233791853963312
264.0,0.011241378502724348,0.011417325550841366,0.005813081836638061,0.0034657052188456034,9.763609528675238e-05,5.401559961229503e-05,0.00021875647485266545,0.00015702170621099466,0.017273216814215075,0.014815150558077169,0.007072186015156163,0.010630973184978004
265.0,0.011480005549813464,0.011816264835051915,0.006121751045225707,0.0036212011543583075,9.79959740781303e-05,5.5939397449269616e-05,0.00022775652575039148,0.0001660768236160646,0.01782951312078956,0.01537864089520549,0.007251003604814824,0.011017225354142988
266.0,0.011696461028065895,0.011904062988060049,0.0064370893780801375,0.00397866269382512,9.82353599614752e-05,5.710030993709911e-05,0.00023678405492411466,0.00017443539352843696,0.018370334461070146,0.015832259157592808,0.007421002889957608,0.011095752791712597
267.0,0.011891363968707842,0.012169845609916555,0.006758579166086318,0.004234627312927411,9.836487323248014e-05,5.909044563052109e-05,0.0002458284832947879,0.00018655863679419927,0.018895771618088947,0.01636612964181737,0.007581911340450985,0.011350622836183506
268.0,0.012065363852473974,0.012325043025075245,0.007085709642656791,0.00463545722604671,9.839378446441769e-05,6.0052344549008384e-05,0.00025488012866271625,0.00019904673827042215,0.019405953623793482,0.01693464507157158,0.007733505862968624,0.011497727032855613
269.0,0.012219135451714006,0.012631905364536804,0.007417978454777258,0.004917724805230395,9.833019253713638e-05,6.0748892041706075e-05,0.0002639301214505268,0.00020987639333546013,0.019901044027941787,0.017534604645281865,0.007875613486632297,0.011802134871628619
270.0,0.012353372575915199,0.012889047480591036,0.007754892546890013,0.0052665790078231575,9.818124636825169e-05,6.134593274973268e-05,0.0002729702837669611,0.0002214689337496432,0.020381235406572173,0.018152193504343037,0.008008108128233724,0.012052925137928012
271.0,0.012468779381467706,0.013130683122700689,0.008095969378374306,0.005590009226932454,9.795328259498554e-05,6.151177739085118e-05,0.00028199306248709083,0.00023294538291504334,0.0208467418223291,0.018728735814727386,0.008130909458240125,0.01229263698220069
272.0,0.012566067584242663,0.013366199097553069,0.00844073762418286,0.005815126742786704,9.765196160680372e-05,6.222490934766072e-05,0.00029099145347260874,0.00024226585174590295,0.02129779666189813,0.01919868977426488,0.008243979512409252,0.012523857580848102
273.0,0.01264595176380755,0.013215313643063458,0.008788737896231679,0.00633579599357823,9.728237438466184e-05,6.237416952466737e-05,0.00029995894407770096,0.00025271406413636833,0.02173464860411693,0.01957892178295726,0.008347319849343603,0.012365890560182731
274.0,0.012709145454373173,0.013240803964403372,0.009139523539382357,0.0066813664722768455,9.684912349466868e-05,6.247367630933847e-05,0.00030888947145830714,0.00026686061202377633,0.022157558465213837,0.019964129130883197,0.008440969140180062,0.012393271510431396
275.0,0.012756359466926728,0.013129870483959208,0.009492661511109737,0.0072090675358517965,9.63563920189551e-05,6.300437916091766e-05,0.0003177773880987178,0.0002788345951125319,0.022566798366135184,0.020392870697102737,0.008525000642390923,0.01228618562566118
276.0,0.012788300046597265,0.01319866284109516,0.009847731253844581,0.007607608792923661,9.580804434188902e-05,6.297121023269397e-05,0.0003266173851765644,0.00029246702461247246,0.02296264868561841,0.020873836740810496,0.008599515754303283,0.012359571879356115
277.0,0.012805664340253504,0.013066783182477731,0.010204326638336684,0.008195809981578641,9.52076278814824e-05,6.190980452953558e-05,0.0003354045114525573,0.00030618237643297236,0.023345395490042747,0.021343873622668548,0.008664645122188898,0.01223462452673744
