x_data,y_data,best_fit,dely
503,0.000901199502418,0.0009363970761727554,0.0
504,0.000857229786843,0.000882856114820821,0.0
505,0.0008208843867232,0.0008314841172095278,0.0
506,0.0007908928267628,0.000782284300059183,0.0
507,0.0007509848265627,0.0007352433668670095,0.0
508,0.0007121965424931,0.0006903467212749294,0.0
509,0.0006684471109411,0.0006475661861997117,0.0
510,0.0006333582811454,0.000606865316720564,0.0
511,0.0006050419043369,0.000568201620353072,0.0
512,0.0005844888926992,0.0005315260072792297,0.0
513,0.0005562127671242,0.0004967850471225661,0.0
514,0.0005337503833399,0.00046392103815373257,0.0
515,0.0005144012495024,0.0004328729756090134,0.0
