t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
542.0,0.00021275560052192718,0.0012873555590079,8.373123262115048e-05,0.00045083840256289996,2.3172464394729625e-06,1.9759060132400783e-05,2.545517958506811e-06,2.5641528416000105e-06,0.00029903235110158446,0.0010820724991592,1.501684651279925e-05,5.4752204794362485e-05
543.0,0.00027167834056034243,0.0013964074710363,0.00010517103142670922,0.00047074829521539987,2.4272602250576517e-06,2.1418217853442077e-05,2.6637740193203463e-06,3.1674829219999884e-06,0.000379513146006372,0.0012116376339205,1.4875042386937068e-05,5.656219503549843e-05
544.0,0.0003479351322310155,0.0014912811261759,0.00013260558186387698,0.0005149422236031998,2.6294225237007845e-06,2.0513222732874098e-05,2.789781381155108e-06,4.22331056269999e-06,0.0004833304954760476,0.0013517610450884,1.5098222809700459e-05,5.5958864955119785e-05
545.0,0.00044366269978761647,0.0016614202088427,0.00016768216003425513,0.0005595886495511999,2.9349839886704924e-06,2.1116552813252747e-05,2.928441102178719e-06,4.977473163100013e-06,0.0006142733009240503,0.0015673007163037002,1.5746905940297973e-05,6.003134299767568e-05
546.0,0.0005598258037419426,0.0016501077698356,0.00021218483773579396,0.0007410401712251002,3.352155435601829e-06,2.2021547933820723e-05,3.0851417732585146e-06,5.42997072340001e-06,0.000775095783250995,0.0017378922965307006,1.6882738001789527e-05,5.957884543739168e-05
547.0,0.0006963301834401791,0.0017476964103368,0.000267935624987222,0.0008369696540053003,3.885792868806633e-06,2.2775710534294035e-05,3.2655998012475286e-06,5.731635763599999e-06,0.0009675314082286486,0.0019317120848524006,1.856290919677772e-05,6.470715112061021e-05
548.0,0.0008520897624090404,0.0017769579192352,0.0003367037060613011,0.0010152536927572004,4.537073687613812e-06,2.3379040614672688e-05,3.475683828657535e-06,6.184133323899996e-06,0.001192269152298999,0.0021397101300629,2.083551149829741e-05,7.179627956505935e-05
549.0,0.0010251183478987964,0.0019166288328428,0.0004201203882347293,0.0010810166715183997,5.303334558493215e-06,2.3379040614672688e-05,3.7212246455525734e-06,6.787463404300001e-06,0.0014489599607790781,0.0023457473525122004,2.3735675349926826e-05,7.511459500714192e-05
550.0,0.0012126597831308328,0.0021665583186397,0.0005196051139751593,0.0010954965934475,6.178129707357556e-06,2.518903085580864e-05,4.007825504185771e-06,7.390793484700006e-06,0.001736272722610178,0.0026107600903186,2.7282698957162653e-05,7.798041288894051e-05
551.0,0.0014113608695425326,0.0021728932844837,0.0006363044358869538,0.0013006288207763,7.151525191794968e-06,2.2172380453915385e-05,4.3406795670223785e-06,9.049951205699995e-06,0.0020520059849965084,0.0028238864412123005,3.147822446233707e-05,7.91870730496978e-05
552.0,0.001617472331733609,0.0022730460778265,0.0007710468935544706,0.0014418080595848997,8.210593131725256e-06,2.850734629789121e-05,4.724404833149625e-06,9.351616245900011e-06,0.002393243630121229,0.0030655201384040005,3.6305521287954086e-05,8.506954133338965e-05
553.0,0.001827054904499605,0.0025368521554721,0.0009243173261297546,0.0014522155034713997,9.340042358889502e-06,2.8658178817985876e-05,5.162911355014543e-06,1.0105778846399997e-05,0.002756535141984374,0.0033404878225365003,4.172989823387578e-05,9.351616245869076e-05
554.0,0.0020361803801501994,0.0025935651830277,0.0010962490426303965,0.0016847992494574,1.0522942908464683e-05,3.01665040189325e-05,5.659299776999806e-06,1.0859941446799993e-05,0.003138088722557596,0.0036305387586786,4.770011907020546e-05,8.718119661471492e-05
555.0,0.00224110352278393,0.0027659667534959,0.001286632705853909,0.0017940019940059,1.1741446730831194e-05,3.227815930025777e-05,6.215798863221849e-06,1.1614104047300006e-05,0.003533952027501061,0.003912897236295801,5.4150557438057785e-05,9.185700473764944e-05
556.0,0.0024384067958129856,0.0028670245419593,0.001494939544862448,0.0019309579222519004,1.2977497181124612e-05,3.4238982061488384e-05,6.833737154182368e-06,1.2820764208099989e-05,0.003940180077829616,0.0041521176131659,6.100397472490556e-05,0.000102113616104
557.0,0.002625103729601585,0.0029597865418175,0.0017203543093614608,0.0020523781009280997,1.4213443397494364e-05,3.680313490309765e-05,7.5135476099984515e-06,1.4027424368800008e-05,0.004352971586573045,0.004367506451861101,6.817451934416034e-05,0.0001018119510638
558.0,0.002798712921413699,0.0029950813515197,0.0019618190971621464,0.0022523820225736,1.5432611510759043e-05,3.5898139782529675e-05,8.254802360671382e-06,1.5988247130000014e-05,0.004768786820936516,0.00460476600597,7.557111867600615e-05,0.0001063369266667
