x_data,y_data,best_fit,dely
516,0.0004848597715161,0.0004328729756090134,0.0
517,0.0004707154880834,0.0004011484011648788,0.0
518,0.0004589057761906,0.00037312817321446054,0.0
519,0.0004485216898023,0.00034875032136167674,0.0
520,0.0004358586517604,0.0003278296551683824,0.0
521,0.000429153528109,0.0003101499679630263,0.0
522,0.0004193402773951,0.0002954931905278967,0.0
523,0.0004044582986295,0.00028366175737746114,0.0
524,0.0003930452443462,0.00027448041273558807,0.0
525,0.0003829407210702,0.0002677976692149342,0.0
526,0.000372973051988,0.0002634862236679949,0.0
527,0.0003626511720514,0.00026143180067478256,0.0
528,0.0003551988391392,0.0002614691510198111,0.0
529,0.0003527991337852,0.00026337493694017196,0.0
530,0.0003398353092534,0.00026689523030175283,0.0
531,0.0003365881324753,0.00027172711270785036,0.0
532,0.000337161895512,0.0002776265816063794,0.0
533,0.0003357150466298,0.0002842834617322193,0.0
534,0.0003330116274235,0.00029143548315507545,0.0
535,0.0003323419932671,0.0002988222268533151,0.0
536,0.0003299861983497,0.00030620255417610555,0.0
537,0.0003167245146904,0.0003133552858361652,0.0
538,0.0003147514724109,0.0003200824956208796,0.0
539,0.0003161851481622,0.0003262057649367059,0.0
540,0.0003150002982177,0.0003315712874923145,0.0
541,0.0003103187138477,0.00033604979678158927,0.0
542,0.0003093197514176,0.00033953622243430777,0.0
543,0.0003085915700126,0.00034197856007764284,0.0
544,0.0002972224261658,0.00034330821816549247,0.0
545,0.0002979835403982,0.0003435002242612443,0.0
546,0.0002996111539106,0.0003425486709443805,0.0
547,0.0002967708805106,0.00034046984335112145,0.0
548,0.0003249840677933,0.00033729512015899987,0.0
549,0.0002987461183119,0.0003330715252152359,0.0
550,0.0003009248078022,0.0003278596148737381,0.0
551,0.0002913457460828,0.0003217297760961709,0.0
552,0.0002923234851352,0.0003147601615267365,0.0
553,0.0002955465111733,0.00030703702615979023,0.0
554,0.0002965088815729,0.00029864765276333257,0.0
555,0.0002992642614624,0.00028968542394517175,0.0
556,0.0003007513615781,0.0002802392639540899,0.0
557,0.0003027756327001,0.00027039976046710595,0.0
558,0.0002963647089731,0.00026025336298025106,0.0
559,0.0003003129890538,0.00024988499333555945,0.0
560,0.0003008421098135,0.00023936978900964854,0.0
