x_data,y_data,best_fit,dely
80,6.285339878568353e-05,6.737748538548188e-05,0.0
81,6.565049358982496e-05,7.073817933783107e-05,0.0
82,6.831658892511725e-05,7.4213233871002e-05,0.0
83,7.099439371013911e-05,7.780415446406775e-05,0.0
84,7.397225314448015e-05,8.15125187317075e-05,0.0
85,7.806177846251842e-05,8.533820878262272e-05,0.0
86,8.189296404589896e-05,8.928080354483119e-05,0.0
87,8.511452640273584e-05,9.334065368699125e-05,0.0
88,8.853880860801519e-05,9.751894083623449e-05,0.0
89,9.25273399221363e-05,0.00010181588227837071,0.0
90,9.467090106324832e-05,0.00010623120087933852,0.0
91,9.78661171581938e-05,0.00011076464783112684,0.0
92,0.0001048705636182,0.00011541587434388342,0.0
93,0.0001038057355334,0.00012018461117673089,0.0
94,0.0001066869920075,0.000125070253590578,0.0
95,0.0001092989311378,0.00013007172005326568,0.0
96,0.000112049188143,0.00013518826562917153,0.0
97,0.0001121018806668,0.00014041889431098465,0.0
98,0.0001136014220728,0.00014576187211091086,0.0
99,0.0001173755240888,0.00015121586291967962,0.0
100,0.0001194715155903,0.00015677364815376585,0.0
101,0.0001231460872836,0.00016244876383470365,0.0
102,0.0001240242960133,0.0001682259325998213,0.0
103,0.0001276234881239,0.0001741049383436663,0.0
104,0.0001302778740095,0.0001800835411393638,0.0
105,0.0001339429317748,0.00018615999173485307,0.0
106,0.0001364985191783,0.0001923320250102767,0.0
107,0.0001386567171316,0.0001985966815100371,0.0
108,0.0001444558221101,0.00020495082933971083,0.0
109,0.0001486009673144,0.0002113912831805387,0.0
110,0.000153774348573,0.0002179145189289006,0.0
111,0.0001574372108165,0.00022451778408229508,0.0
112,0.0001611286148438,0.00023119686026811136,0.0
113,0.0001660890304854,0.00023794774530092416,0.0
114,0.0001664490960646,0.0002447664339687597,0.0
115,0.0001722994298857,0.00025164880544054985,0.0
116,0.0001791648266303,0.000258590744543757,0.0
117,0.0001853657121027,0.0002655881781198435,0.0
118,0.0001899645984839,0.0002726370330102719,0.0
119,0.0001938967780712,0.000279732686685889,0.0
120,0.0001974425458175,0.0002868701686409417,0.0
121,0.0002024893186509,0.00029404493727046375,0.0
122,0.0002074087512185,0.0003012524511372518,0.0
123,0.0002138665127443,0.00030848724449685384,0.0
124,0.0002207297139671,0.0003157419184594564,0.0
125,0.0002280159190613,0.0003230147841501463,0.0
126,0.0002340719000933,0.000330301470780441,0.0
127,0.000242367313386,0.0003375957740660836,0.0
128,0.0002506356485763,0.0003448921254798003,0.0
129,0.0002627746887428,0.0003521858665188872,0.0
130,0.0002733732044292,0.00035947149927903916,0.0
131,0.0002858730420155,0.0003667440971027048,0.0
132,0.0002946961123867,0.00037399915985101244,0.0
133,0.0003010031147472,0.0003812290449826504,0.0
134,0.0003120056064494,0.0003884325157251548,0.0
135,0.0003222279560632,0.0003956029481373711,0.0
136,0.0003338905679938,0.00040273433526048503,0.0
137,0.0003425028682699,0.00040982068750891745,0.0
138,0.0003551454147748,0.0004168573523292054,0.0
139,0.0003626262894707,0.0004238398383609178,0.0
140,0.0003728340022724,0.000430763074862555,0.0
141,0.0003858797929523,0.0004376220047134198,0.0
142,0.0003978871018094,0.0004444119362847673,0.0
143,0.0004135653231566,0.00045112814237540267,0.0
144,0.0004154878684341,0.0004577657831354608,0.0
145,0.0004239969791844,0.00046432005718113504,0.0
146,0.0004290766848452,0.00047078668562605035,0.0
147,0.0004290371654524,0.0004771612555232769,0.0
148,0.0004358118139615,0.00048343923864007683,0.0
149,0.0004445082759075,0.0004896162482304644,0.0
150,0.0004530737383846,0.000495689389882336,0.0
151,0.0004601425868182,0.0005016541207447543,0.0
152,0.0004646785349072,0.0005075054190800879,0.0
153,0.000468326028498,0.0005132395661303177,0.0
154,0.0004712672959019,0.0005188534887554722,0.0
155,0.0004783471219446,0.0005243441149376931,0.0
156,0.000484182087113,0.0005297069948754844,0.0
157,0.0004888329341774,0.0005349404931792775,0.0
158,0.0004959786258749,0.0005400408757182068,0.0
159,0.0004953829076199,0.0005450045472017007,0.0
160,0.0004926846112978,0.000549828686959602,0.0
161,0.0004951260315664,0.0005545111936640971,0.0
162,0.0005023317341937,0.0005590493609257845,0.0
163,0.0005064556560204,0.0005634407204469485,0.0
164,0.0005103344112433,0.0005676834048698641,0.0
165,0.0005179001794498,0.0005717752005009516,0.0
166,0.0005201710808567,0.0005757081333511805,0.0
167,0.0005154704686309,0.0005794967722212199,0.0
168,0.0005173022656729,0.0005831260643235695,0.0
169,0.0005313096949119,0.0005865959570521476,0.0
170,0.0005430425635409,0.000589905719812129,0.0
171,0.0005506544377057,0.0005930552488108118,0.0
172,0.0005600790810567,0.000596044015837542,0.0
173,0.0005722810595155,0.0005988709657175614,0.0
174,0.0005752237906007,0.0006015354449535236,0.0
175,0.000586410706136,0.000604036807639651,0.0
176,0.000596843825845,0.0006063742351416312,0.0
177,0.0006082502935628,0.000608548026199967,0.0
178,0.000619426231489,0.0006105581472604416,0.0
179,0.000631080793173,0.0006124043826759948,0.0
180,0.0006458800739499,0.0006140865054589502,0.0
181,0.0006467253498522,0.0006156043656740998,0.0
182,0.0006567493706613,0.0006169589769071633,0.0
183,0.0006725746919708,0.0006181510328447571,0.0
184,0.000690476976926,0.0006191809400289405,0.0
185,0.0007013345641877,0.0006200491050017722,0.0
186,0.0007122089837834,0.0006207572671356437,0.0
187,0.0007220324802659,0.0006213085092003809,0.0
188,0.0007245668442917,0.0006217011776540002,0.0
189,0.0007288642123424,0.0006219361025035064,0.0
190,0.0007391414500019,0.000622015469703194,0.0
191,0.0007448337062517,0.0006219411395993969,0.0
192,0.000742060030347,0.000621714318832683,0.0
193,0.0007397620508376,0.0006213367307191203,0.0
194,0.0007342549502617,0.0006208098719084835,0.0
195,0.0007141747076567,0.0006201359342633125,0.0
196,0.0007086976125458,0.0006193169976481401,0.0
197,0.0007072375905326,0.0006183550113084539,0.0
198,0.0007099702833632,0.0006172519824145683,0.0
199,0.000703276137321,0.000616010038501062,0.0
200,0.0006999338212638,0.0006146314563303858,0.0
201,0.0007044990429771,0.000613125578525615,0.0
202,0.0006934745960568,0.0006114749903720208,0.0
203,0.000688252913318,0.0006096985314020413,0.0
204,0.0006884461192385,0.0006077963169162224,0.0
205,0.000689552662238,0.0006057698154114565,0.0
206,0.0006915864472879,0.0006036213216816562,0.0
207,0.0006861920501656,0.0006013535309026093,0.0
208,0.0006838516239009,0.0005989684183121943,0.0
209,0.0006725783511738,0.0005964690388048889,0.0
210,0.0006644256467996,0.000593858330110524,0.0
211,0.0006604312607606,0.0005911390451865822,0.0
212,0.0006539669126693,0.0005883136987929927,0.0
213,0.0006463506474609,0.0005853849946526222,0.0
214,0.0006348688001605,0.0005823558533988967,0.0
215,0.000630739023609,0.0005792322543470163,0.0
216,0.0006138159413874,0.0005760142792511453,0.0
217,0.0006051414346596,0.0005727033296114719,0.0
218,0.0005945399916107,0.000569303751459914,0.0
219,0.0005887862607499,0.000565818203598519,0.0
220,0.0005818769535689,0.0005622494944389874,0.0
221,0.0005732587985679,0.0005586009430846347,0.0
222,0.0005650212006832,0.0005548749020338944,0.0
223,0.0005478105051026,0.0005510738591041369,0.0
224,0.0005416279156454,0.0005472024199086926,0.0
225,0.0005238602893621,0.0005432607444214035,0.0
226,0.0005090017294959,0.0005392525291089986,0.0
227,0.0004981492651185,0.0005351810428393256,0.0
228,0.0004889822296615,0.0005310495539444009,0.0
229,0.0004784166468024,0.0005268612100694273,0.0
230,0.0004580275674608,0.000522618163868865,0.0
231,0.0004470104389466,0.0005183229928466613,0.0
232,0.0004418026611794,0.0005139784448205983,0.0
233,0.0004349958116835,0.0005095872676084572,0.0
234,0.0004264061984663,0.000505152112133829,0.0
235,0.000417484329613,0.0005006755351700261,0.0
236,0.0004112270924137,0.0004961601927817641,0.0
237,0.000396222164426,0.0004916087418387268,0.0
238,0.0003906470026735,0.00048702370004388457,0.0
239,0.0003863840311313,0.00048240555872669624,0.0
240,0.0003811228289997,0.0004777575053536279,0.0
241,0.0003780922770416,0.0004730840213532484,0.0
242,0.0003751890653493,0.00046838740385681747,0.0
243,0.0003729993982499,0.0004636687934508756,0.0
244,0.0003697734448494,0.00045893045834387324,0.0
245,0.0003620100796787,0.0004541749170840023,0.0
246,0.0003580852184975,0.0004494043585150663,0.0
247,0.0003546111711309,0.000444620815620317,0.0
248,0.0003518096852831,0.00043982638117276337,0.0
249,0.0003507097288491,0.00043502461294068866,0.0
250,0.0003406557025751,0.0004302182259732245,0.0
251,0.0003318172635511,0.00042540722074026975,0.0
252,0.0003269900429001,0.0004205915972418243,0.0
253,0.0003244271370906,0.000415773046656933,0.0
254,0.0003247864708291,0.00041095741028800533,0.0
255,0.0003218247118882,0.0004061451821396638,0.0
256,0.000322713898227,0.00040133636221190833,0.0
257,0.0003245610639218,0.00039653130173417447,0.0
258,0.0003210343240314,0.00039173516898292915,0.0
259,0.000325483183088,0.0003869496776863013,0.0
260,0.0003310437080284,0.000382174827844291,0.0
261,0.0003333936482209,0.0003774106194568981,0.0
262,0.000332943566247,0.00037265876273422994,0.0
263,0.0003322234350886,0.0003679219078154579,0.0
264,0.0003270976234695,0.0003632017915926143,0.0
265,0.0003187919644082,0.00035849994704320403,0.0
266,0.0003136990856165,0.0003538175120211544,0.0
267,0.0003095268623097,0.00034915559212091954,0.0
268,0.0003045057038976,0.0003445154311486697,0.0
269,0.00029982704689,0.0003398986354521604,0.0
270,0.0002951132615333,0.0003353055254718629,0.0
271,0.0002903423926091,0.00033073752751932553,0.0
272,0.0002809287268672,0.00032619574203119196,0.0
273,0.0002773009929729,0.0003216799902710988,0.0
274,0.0002724591355097,0.0003171940800512275,0.0
275,0.0002662070211947,0.0003127360495478083,0.0
276,0.0002633301557643,0.0003083071401268068,0.0
277,0.000260934841454,0.00030390849413064236,0.0
278,0.0002580367526459,0.00029954118860575564,0.0
279,0.000248694075443,0.0002952063005985875,0.0
280,0.0002429725455689,0.00029090490715557877,0.0
281,0.0002359205294693,0.0002866379539322122,0.0
282,0.0002296742698792,0.00028240491532541983,0.0
283,0.0002259565195901,0.000278205876188868,0.0
284,0.0002234631386383,0.00027404222241812445,0.0
285,0.0002222153504015,0.0002699151808147868,0.0
286,0.0002140765509989,0.00026582519471863165,0.0
287,0.0002116775774855,0.0002617722558852277,0.0
288,0.0002077322247673,0.0002577562880201489,0.0
289,0.0002063197723937,0.0002537781023843486,0.0
290,0.0002061353485604,0.0002498382221867366,0.0
291,0.0002039566590701,0.00024593694031780196,0.0
292,0.0002029401324655,0.0002420745491311186,0.0
293,0.0001965584823629,0.00023825124226086727,0.0
294,0.0001919412999664,0.00023446725819236457,0.0
295,0.0001885631237194,0.00023072289209497197,0.0
296,0.0001860734019707,0.0002270184391380509,0.0
297,0.0001661292817189,0.00022335419449096266,0.0
298,0.0001809256351333,0.00021973030457554874,0.0
299,0.0001785347118667,0.0002161466538679161,0.0
300,0.0001690815267319,0.000212603361091976,0.0
301,0.0001665274030097,0.0002091005547652225,0.0
302,0.0001669204014162,0.00020563836340514963,0.0
303,0.0001649927332545,0.00020221705346529413,0.0
304,0.0001649927332545,0.0001988379262911442,0.0
305,0.000163445622209,0.00019550053838045706,0.0
306,0.000162853563157,0.00019220345470015608,0.0
307,0.0001584859384079,0.00018894600288621474,0.0
308,0.0001569849333207,0.0001857289159264346,0.0
309,0.000156323349411,0.00018255308684143878,0.0
310,0.0001559018092207,0.00017941795828170737,0.0
311,0.0001544425190482,0.00017632321395285428,0.0
312,0.0001528273468261,0.00017326881384751924,0.0
313,0.0001522316285711,0.00017025469993777964,0.0
314,0.0001467442876916,0.00016728071501858054,0.0
315,0.0001443043311042,0.00016434674511257911,0.0
316,0.0001407388036616,0.00016145259678830895,0.0
317,0.0001380939317039,0.00015859809946390982,0.0
318,0.0001358749909802,0.00015578308255752163,0.0
319,0.0001349572628576,0.0001530073754872842,0.0
320,0.0001347918668802,0.000150270789140429,0.0
321,0.0001297304572346,0.00014757310195164165,0.0
322,0.0001291684036476,0.00014491412195569606,0.0
323,0.0001271499872505,0.0001422936584301896,0.0
324,0.0001256467866415,0.00013971152065271955,0.0
325,0.0001242936133571,0.0001371674463884098,0.0
326,0.000123528108081,0.00013465978621094249,0.0
327,0.0001231212047029,0.0001321878201261168,0.0
328,0.0001195483588542,0.00012975303323573573,0.0
329,0.0001171362122099,0.00012735593159495198,0.0
330,0.00011345359027,0.0001249966450182653,0.0
331,0.0001108445785021,0.00012267274833162268,0.0
332,0.0001087441959569,0.00012038413757785002,0.0
333,0.0001088729999039,0.00011813110466106883,0.0
334,0.0001087581009284,0.00011591331746383868,0.0
335,0.0001051106073377,0.00011373035794005484,0.0
336,0.0001035634962922,0.00011158189664860149,0.0
337,0.0001043326607713,0.00010946761382601126,0.0
338,9.947616649600388e-05,0.00010738713139238564,0.0
339,9.994820368822502e-05,0.00010534007610636817,0.0
340,0.0001006771169338,0.00010332607472660237,0.0
341,0.0001021920269926,0.00010134476012596099,0.0
342,0.0001001684877112,9.939577038570891e-05,0.0
343,9.993210319484726e-05,9.747873760208658e-05,0.0
344,0.000100512452797,9.559329383960006e-05,0.0
345,0.0001021225021348,9.373908505936876e-05,0.0
346,0.0001047461507148,9.191644974077256e-05,0.0
347,0.0001065808751193,9.012521446064727e-05,0.0
