x_data,y_data,best_fit,dely
170,0.00022871634456652157,5.489457621022308e-06,0.0
171,0.00023352583915895803,6.350535899036219e-06,0.0
172,0.00023631202912974882,7.090812730571385e-06,0.0
173,0.00023891578999530924,7.774840446392098e-06,0.0
174,0.00024433890975988416,8.456332459422015e-06,0.0
175,0.00024656122795087206,9.17523944269709e-06,0.0
176,0.0002502429789837027,9.962447827466332e-06,0.0
177,0.00025473736875801403,1.084297791365593e-05,0.0
178,0.00026558360828716387,1.1839724004504508e-05,0.0
179,0.00027659569245743214,1.2975825156185137e-05,0.0
180,0.0002902778753497083,1.42660497837268e-05,0.0
181,0.0003057843492942879,1.5739504574885993e-05,0.0
182,0.00031833878862695827,1.741146520083989e-05,0.0
183,0.00032694612550100835,1.930190021244535e-05,0.0
184,0.00034417738371322036,2.144572358008241e-05,0.0
185,0.0003637304669010914,2.385240375201091e-05,0.0
186,0.0003820231308164618,2.655943942702844e-05,0.0
187,0.0004006143150858455,2.960066328923244e-05,0.0
188,0.00041801141793917603,3.300974932758522e-05,0.0
189,0.00043248965510882096,3.682060493575552e-05,0.0
190,0.0004437007528484315,4.107461794778567e-05,0.0
191,0.0004613300381993279,4.5814722723254715e-05,0.0
192,0.00047953977979413906,5.1085557805934624e-05,0.0
193,0.0004991757853025693,5.6941919024102454e-05,0.0
194,0.0005173357735050449,6.34345869703629e-05,0.0
195,0.0005319964397799201,7.062387742310259e-05,0.0
196,0.0005471712244422628,7.857417446865133e-05,0.0
197,0.0005603724578752954,8.735320612692837e-05,0.0
198,0.0005760447764609934,9.703395200680407e-05,0.0
199,0.0005921980445059352,0.000107693658572343,0.0
200,0.0006097609920003843,0.00011941598032517695,0.0
201,0.0006219671575867057,0.00013229127945973238,0.0
202,0.0006386511284832267,0.0001464120310176385,0.0
203,0.0006498953951510609,0.0001618769662848346,0.0
204,0.0006586022388097821,0.00017879531684634672,0.0
205,0.000672201499381499,0.00019727537366161487,0.0
206,0.0006868124122640387,0.00021744079688605614,0.0
207,0.00070412659279681,0.00023941435115395568,0.0
208,0.0007158020555315523,0.0002633246933466432,0.0
209,0.0007313416984043557,0.00028931370384016684,0.0
210,0.0007476110576980804,0.00031752366390283907,0.0
211,0.0007544106879839388,0.00034810766080129807,0.0
212,0.0007647759780538449,0.0003812256952836119,0.0
213,0.000775821231152337,0.000417044109698759,0.0
214,0.0007913774584892522,0.0004557328505710119,0.0
215,0.0008058888645871208,0.0004974725858210377,0.0
216,0.0008228879403017669,0.0005424509582748649,0.0
217,0.0008345799875006211,0.0005908570236992945,0.0
218,0.000839671417982959,0.0006428879165794453,0.0
219,0.00085016938376576,0.0006987476352296425,0.0
220,0.0008731222820965602,0.0007586448003155381,0.0
221,0.0008955113086475575,0.0008227936705195789,0.0
222,0.0009215323328390499,0.0008914148411078201,0.0
223,0.0009524291894794263,0.0009647325943787303,0.0
224,0.000976874689580293,0.0010429697762740966,0.0
225,0.0009972901649019802,0.001126356200584011,0.0
226,0.0010377894262631176,0.0012151233081049927,0.0
227,0.0010937785771047226,0.0013095044600489496,0.0
228,0.0011627367788817945,0.0014097342201809901,0.0
229,0.001240998865025614,0.0015160464140884411,0.0
230,0.0013114164996445286,0.0016286744720113112,0.0
231,0.0013725965877531428,0.0017478499123991776,0.0
232,0.001446049179304526,0.0018738013960156125,0.0
233,0.0015331507848199615,0.0020067536945498256,0.0
234,0.0016462734145268893,0.0021469265761545316,0.0
235,0.0017797120127708334,0.002294533730486579,0.0
236,0.0019393043109191647,0.002449780719971268,0.0
237,0.0020935729960875923,0.002612866635911391,0.0
238,0.0022223679443802184,0.002783979800937404,0.0
239,0.0023672498228613386,0.002963296059612716,0.0
240,0.0025779222704741677,0.0031509809943264322,0.0
241,0.002807782943064407,0.003347184052977596,0.0
242,0.0030847434937323,0.0035520429040848964,0.0
243,0.0033696645871738808,0.0037656767761644395,0.0
244,0.0036857478886816275,0.00398818729843344,0.0
245,0.003925277303849075,0.0042196596080765906,0.0
246,0.004230530950291783,0.0044601540337369325,0.0
247,0.00458489119496968,0.004709714510036895,0.0
248,0.004961922402088475,0.004968359661430626,0.0
249,0.005402986225143122,0.005236084668140393,0.0
250,0.005827548506406479,0.005513089055686124,0.0
251,0.00627106683014968,0.005890247588018335,0.0
252,0.006575939033917816,0.006384963183388502,0.0
253,0.006934660992657129,0.0069217616680906984,0.0
254,0.007350814950615778,0.007454673911426766,0.0
255,0.007833638454304064,0.007964104775882084,0.0
256,0.008277604558578283,0.008444593157401968,0.0
257,0.008831824180268084,0.008895983259441855,0.0
258,0.009264678693587365,0.009319302282565056,0.0
259,0.009508437147103335,0.009715460337532013,0.0
260,0.009786658117043727,0.010085079622362578,0.0
261,0.010172213738716013,0.010428637308420932,0.0
262,0.010532030272086709,0.010746572864391266,0.0
263,0.011010856919924037,0.011039360219792653,0.0
264,0.011417325550841366,0.01130753013858134,0.0
265,0.011816264835051915,0.011551675987901654,0.0
266,0.011904062988060049,0.011772446457045942,0.0
267,0.012169845609916555,0.011970531322401829,0.0
268,0.012325043025075245,0.012146657883279148,0.0
269,0.012631905364536804,0.012301579711150729,0.0
270,0.012889047480591036,0.012436065491871318,0.0
271,0.013130683122700689,0.012550895379896197,0.0
272,0.013366199097553069,0.01264685343331869,0.0
273,0.013215313643063458,0.012724724005146456,0.0
274,0.013240803964403372,0.01278528844773731,0.0
275,0.013129870483959208,0.0128293205846469,0.0
276,0.01319866284109516,0.012857585005257724,0.0
277,0.013066783182477731,0.012870835257128697,0.0
278,0.013090250199195998,0.01286981463502704,0.0
279,0.013197435590750884,0.012855249032407813,0.0
280,0.01307636900273438,0.012827848887531376,0.0
281,0.012934969861716748,0.012788313327309524,0.0
282,0.012624591615863478,0.012737328146495152,0.0
283,0.012603894204651888,0.012675561792920663,0.0
284,0.012566081626476872,0.012603664476915081,0.0
285,0.012507488714769706,0.012522268464657302,0.0
286,0.01252634525046488,0.012431985419811286,0.0
287,0.012418761831771308,0.012333400189323728,0.0
288,0.012231456894092076,0.012227073056916006,0.0
289,0.011783510518431012,0.012113552171114535,0.0
290,0.011551527034434456,0.011993436542347717,0.0
291,0.011448637019084539,0.011867099075008283,0.0
292,0.01135783707807216,0.011735160590433924,0.0
293,0.01137745649911648,0.011598046656625007,0.0
294,0.011196320982086855,0.01145620725476919,0.0
295,0.011000690643423475,0.011310056759279898,0.0
296,0.010708687983806134,0.011160056776557183,0.0
297,0.010536823182215034,0.011006589193236282,0.0
298,0.010411693400491126,0.010850035199525234,0.0
299,0.010285120770389487,0.010690756141788405,0.0
300,0.010328140870295627,0.010529104833500537,0.0
301,0.010175928658677069,0.010365410548591938,0.0
302,0.01004943895089599,0.010199989881284042,0.0
303,0.009931042461601492,0.010033138714833365,0.0
304,0.009845068599645663,0.00986512119344778,0.0
305,0.009617098555964175,0.009696229595365247,0.0
306,0.0096346283345304,0.009526707005669429,0.0
307,0.00964817784170978,0.00935679930243317,0.0
308,0.009539732030882394,0.009186730111506513,0.0
309,0.009432049105404154,0.009016714137463975,0.0
