x_data,y_data,best_fit,dely
490,0.0009068716665641747,,0.0
491,0.0008760577322443577,,0.0
492,0.0008365369542658194,,0.0
493,0.0008185759796326859,,0.0
494,0.0007923891108000751,,0.0
495,0.0007558535363616697,,0.0
496,0.0007407285050916627,,0.0
497,0.0007219383072529367,,0.0
498,0.0007061498974184557,,0.0
499,0.0006938939784397986,,0.0
500,0.0006877411422543024,,0.0
501,0.0006865304763741373,,0.0
502,0.0006802117955475225,,0.0
503,0.0006813063701789046,,0.0
504,0.0006704435461856429,,0.0
505,0.0006741418816825854,,0.0
506,0.0006915721534641396,,0.0
507,0.0006783045821746597,,0.0
508,0.0007083888000735554,,0.0
509,0.0007212749286884628,,0.0
510,0.0007647593935897331,,0.0
511,0.0007881766569156651,,0.0
512,0.0008177799253553171,,0.0
513,0.0008509156846507932,,0.0
514,0.000909923207960755,,0.0
515,0.0009743704354994037,0.0005909330308658981,0.0
516,0.0010369104496651895,0.0006644216475264273,0.0
517,0.001098836838658837,0.000740697005535761,0.0
518,0.0011316574931361878,0.0008194059912427607,0.0
519,0.0011660536717041645,0.000900178734683747,0.0
520,0.0012299204429988984,0.0009825855696681963,0.0
521,0.0013016150813544253,0.001066209954767265,0.0
522,0.001375880311647289,0.001150573360010809,0.0
523,0.001447574950002816,0.0012352198452281692,0.0
524,0.0015149907966174859,0.0013196443888092374,0.0
525,0.0015426370982919396,0.0014033549157070283,0.0
526,0.0015625218707620474,0.0014858675587029772,0.0
527,0.0016123416009540445,0.001566702425913995,0.0
528,0.001675793760645982,0.0016453967117129819,0.0
529,0.0017361446255490039,0.0017215118816703823,0.0
530,0.0017999948123796259,0.0017946415527818193,0.0
531,0.0018618714479809377,0.0018644067629468599,0.0
532,0.001904808625566517,0.001930463651465666,0.0
533,0.0019291546188827126,0.0019924927825676407,0.0
534,0.0019695875423874024,0.0020502369402472962,0.0
535,0.0020114467298057116,0.002103474663472757,0.0
536,0.0020606196658973465,0.0021520370975919743,0.0
537,0.002097370838369206,0.00219577284534657,0.0
538,0.00213156800336784,0.0022345917614412128,0.0
539,0.002134354193338631,0.0022684437884456176,0.0
540,0.002141319668265608,0.0022973156376976988,0.0
541,0.0021357804572522503,0.0023212251377431772,0.0
542,0.002164305735524632,0.002340294683342488,0.0
543,0.0021802268210720076,0.0023547470080954322,0.0
544,0.002212715786267122,0.0023648429499918346,0.0
545,0.002237874418324798,0.0023708837706913006,0.0
546,0.002248107032681809,0.002373165926209705,0.0
547,0.002244292605936084,0.0023719765227894927,0.0
548,0.002250909807116712,0.0023675817118758756,0.0
549,0.002273016897777808,0.002360274394698234,0.0
550,0.0022906130142004806,0.0023503201825692535,0.0
551,0.0023123386621870037,0.0023379693498972952,0.0
552,0.002339188909584089,0.0023234618899564663,0.0
553,0.002344927134166789,0.002307026706939325,0.0
554,0.0022874122126268935,0.002288881972596473,0.0
555,0.002265072939468232,0.0022692298885898456,0.0
556,0.0022703799679840236,0.0022482618040959323,0.0
557,0.0022724861949262286,0.0022261558505794555,0.0
558,0.0022727183774237944,0.002203073866657793,0.0
559,0.002267129413018101,0.0021791675360937155,0.0
560,0.0022558188084938193,0.002154575554212239,0.0
561,0.0022187857001320587,0.0021294277934263027,0.0
562,0.002182200372301318,0.002103849809874772,0.0
563,0.0021546204084833117,0.002077970855697406,0.0
564,0.002130921209267478,0.002051850531824511,0.0
565,0.0021166088167389515,0.0020256102582471803,0.0
566,0.0021117661532182915,0.0019993289394091727,0.0
567,0.0020880503695383463,0.0019730831637467233,0.0
568,0.0020289433394437132,0.0019469374274567936,0.0
569,0.001965043399220756,0.0019209642743212606,0.0
570,0.0019294697237008378,0.0018952185071825173,0.0
571,0.0018951232985251966,0.0018697529781403104,0.0
572,0.0018747078232035095,0.0018446128356226846,0.0
573,0.001882933717402987,0.0018198471096205332,0.0
574,0.0018659843950806765,0.001795490767116444,0.0
575,0.0018162144182810149,0.0017715745025607575,0.0
576,0.0017672239112946104,0.001748130448889002,0.0
577,0.0017427452422655201,0.0017251862563525725,0.0
578,0.0017174207655667253,0.001702765581409304,0.0
579,0.0017011348218088887,0.0016808868509467449,0.0
580,0.0016956619486519784,0.0016595703440307862,0.0
581,0.001676357632425785,0.0016388388059693346,0.0
582,0.0016397391356668205,0.0016187037709210128,0.0
583,0.0015917602809912387,0.0015991783151542947,0.0
584,0.0015640476414603376,0.0015802698395128208,0.0
585,0.001553168233002964,0.0015619877651509213,0.0
586,0.0015381924619099637,0.001544346024235215,0.0
587,0.001541807875086347,0.0015273467916179242,0.0
588,0.0015273628068449257,0.001510997294274542,0.0
589,0.0014975605248359317,0.00149530174911434,0.0
590,0.0014635292044784156,0.001480263594719205,0.0
591,0.0014457174900222888,0.0014658853666214167,0.0
592,0.001425036663274812,0.0014521707709215102,0.0
593,0.0014146879576690178,0.0014391223052491818,0.0
594,0.0014064952323977638,0.0014267392388573844,0.0
595,0.0013948529385912453,0.0014150225269821696,0.0
596,0.0013689811745767595,0.0014039798260399316,0.0
597,0.001334236722262434,0.001393617307447945,0.0
598,0.0013162757476293007,0.0013839131906084401,0.0
599,0.0013022452909906756,0.0013748803418053574,0.0
