x_data,y_data,best_fit,dely
657,0.0042287405333739,0.004724378545712668,0.0
658,0.0053385662162304,0.005284110274795857,0.0
659,0.0047442860870575,0.0059256085609646104,0.0
660,0.0057482273408075,0.006660937554819155,0.0
661,0.0072835515628511,0.00750387044696966,0.0
662,0.007739065773537,0.008470067137798092,0.0
663,0.009217676968025,0.009577254590005309,0.0
664,0.0105088033400353,0.010845384436815993,0.0
665,0.0125767171905331,0.012296741935072712,0.0
666,0.0149440335934188,0.013955999484252416,0.0
667,0.0177572109257044,0.015850189097047544,0.0
668,0.0209388721045812,0.01800852149745138,0.0
669,0.0172700218857986,0.02046203559882902,0.0
