x_data,y_data,best_fit,dely
0,5.429970723407849e-06,4.992556415133328e-05,0.0
1,7.390793484638462e-06,5.847504684838898e-05,0.0
2,8.597453645395761e-06,6.444534842135538e-05,0.0
3,1.0709108926721035e-05,6.970495497256669e-05,0.0
4,1.4178256888898276e-05,7.518799864708877e-05,0.0
5,1.825073493145416e-05,8.130964286647987e-05,0.0
6,1.8401567451548826e-05,8.820194458565097e-05,0.0
7,2.096572029315809e-05,9.582767152121802e-05,0.0
8,2.6848188576849924e-05,0.00010405026433073164,0.0
9,3.408814954139372e-05,0.00011267585475689733,0.0
10,3.891479018442292e-05,0.00012148469595833555,0.0
11,4.494809098820942e-05,0.00013024828641056347,0.0
12,5.098139179199592e-05,0.0001387480007461121,0.0
13,5.550636739483579e-05,0.00014678693246038062,0.0
14,6.0182175517770335e-05,0.00015419598500744972,0.0
15,7.405876736647928e-05,0.00016083742344720687,0.0
16,8.627620149414694e-05,0.0001666073746910986,0.0
17,8.582370393386296e-05,0.0001714387753987631,0.0
18,9.381782749888007e-05,0.0001752970663656043,0.0
19,9.36669949787854e-05,0.00017817531146462369,0.0
20,9.17061722175548e-05,0.00018008993043650663,0.0
21,9.080117709698682e-05,0.00018107940174403933,0.0
22,8.748286165490425e-05,0.00018119732047788739,0.0
23,8.356121613244302e-05,0.00018050669566256942,0.0
24,7.963957060998179e-05,0.00017908462529586075,0.0
25,7.451126492676327e-05,0.00017700621428445374,0.0
26,6.99862893239234e-05,0.00017435197878066762,0.0
27,6.184133323881162e-05,0.00017119710702864782,0.0
28,4.555142106858807e-05,0.00016761695808781464,0.0
29,3.997061782508556e-05,0.00016368451789697147,0.0
30,3.6048972302624337e-05,0.00015946074274698018,0.0
31,2.89598438581752e-05,0.00015500874885793458,0.0
32,2.3982370695051337e-05,0.00015038209515611274,0.0
33,2.232321297401005e-05,0.0001456318224674656,0.0
34,2.021155769268477e-05,0.00014080288236108173,0.0
35,1.945739509221146e-05,0.00013593329849452546,0.0
36,2.006072517259011e-05,0.00013105886431153218,0.0
37,1.885406501183281e-05,0.00012620204737561285,0.0
38,1.7798237371170173e-05,0.00012139552765847742,0.0
39,1.7949069891264838e-05,0.00011665463288874422,0.0
40,1.1764936567383676e-05,0.0001119961080667955,0.0
41,1.0558276406626374e-05,0.00010743486528796689,0.0
42,1.1010773966910362e-05,0.00010298306886741631,0.0
43,1.0256611366437049e-05,9.864464321680358e-05,0.0
44,1.0105778846342387e-05,9.44307373247663e-05,0.0
45,7.84329104492245e-06,9.034175402391336e-05,0.0
46,8.295788605206437e-06,8.638848937624957e-05,0.0
47,7.390793484638462e-06,8.256617036446324e-05,0.0
48,7.84329104492245e-06,7.887727397464492e-05,0.0
49,7.994123565017112e-06,7.532448492432845e-05,0.0
50,7.994123565017112e-06,7.190676462480843e-05,0.0
51,9.954946326247724e-06,6.862132496611083e-05,0.0
52,1.1764936567383676e-05,6.546637497295533e-05,0.0
53,1.4178256888898276e-05,6.243821732162505e-05,0.0
54,1.523408452956091e-05,5.952834492544068e-05,0.0
55,1.7345739810886188e-05,5.6749287535019396e-05,0.0
56,1.7949069891264838e-05,5.40840649777784e-05,0.0
57,1.885406501183281e-05,5.153149497549911e-05,0.0
58,1.885406501183281e-05,4.908874414331526e-05,0.0
59,1.7798237371170173e-05,4.675235527140389e-05,0.0
60,1.7345739810886188e-05,4.451910772495139e-05,0.0
61,1.6742409730507535e-05,4.2385894923335864e-05,0.0
62,1.80999024113595e-05,4.0348671945707125e-05,0.0
63,1.7798237371170173e-05,3.8404260019510616e-05,0.0
64,1.7949069891264838e-05,3.655845481731246e-05,0.0
65,1.9004897531927475e-05,3.481229349148319e-05,0.0
66,1.6591577210412873e-05,3.316940660426756e-05,0.0
67,1.523408452956091e-05,3.1635450324255e-05,0.0
68,1.463075444918226e-05,3.0216623381561977e-05,0.0
69,1.3574926808519623e-05,2.891410306030704e-05,0.0
70,1.44799219290876e-05,2.7723892307300343e-05,0.0
71,1.4932419489371586e-05,2.6644739925437474e-05,0.0
72,1.2971596728140974e-05,2.5668996914823586e-05,0.0
73,9.954946326247724e-06,2.4795422985794474e-05,0.0
74,8.748286165490425e-06,2.402108964673783e-05,0.0
75,9.954946326247724e-06,2.334335940827154e-05,0.0
76,9.502448765963738e-06,2.2763073521289133e-05,0.0
77,9.954946326247724e-06,2.2282057426378083e-05,0.0
78,9.351616245869074e-06,2.1899140241226995e-05,0.0
79,1.1010773966910362e-05,2.1610773661906496e-05,0.0
80,1.1161606487005023e-05,2.1413381498619116e-05,0.0
81,1.221743412766766e-05,2.1304848710857305e-05,0.0
82,1.2368266647762324e-05,2.128413651416412e-05,0.0
83,1.1312439007099688e-05,2.13512767968375e-05,0.0
84,1.146327152719435e-05,2.1506637684161606e-05,0.0
85,1.1010773966910362e-05,2.1751188307590074e-05,0.0
86,1.1010773966910362e-05,2.2087189649830556e-05,0.0
87,1.1010773966910362e-05,2.2513266065274135e-05,0.0
88,9.954946326247724e-06,2.3042393379678872e-05,0.0
89,8.4466211253011e-06,2.3668406160332395e-05,0.0
90,8.899118685585086e-06,2.439865395526804e-05,0.0
91,7.84329104492245e-06,2.5239904626753593e-05,0.0
92,7.692458524827787e-06,2.619812939059253e-05,0.0
93,6.636630884165149e-06,2.728173817320252e-05,0.0
94,7.84329104492245e-06,2.8499738487307855e-05,0.0
95,8.748286165490425e-06,2.986011222486599e-05,0.0
96,1.0859941446815698e-05,3.1373708753800325e-05,0.0
97,1.3574926808519623e-05,3.3054624283057126e-05,0.0
98,1.4027424368803612e-05,3.4914431471303576e-05,0.0
99,1.68932422506022e-05,3.696652552330449e-05,0.0
100,1.8552399971643487e-05,3.9229532160545976e-05,0.0
101,1.9155730052022137e-05,4.1719213612549834e-05,0.0
102,2.006072517259011e-05,4.445211335795733e-05,0.0
103,2.1569050373536732e-05,4.745214097979059e-05,0.0
104,2.488736581561931e-05,5.074191381909973e-05,0.0
105,2.790401621751256e-05,5.434950395616119e-05,0.0
106,3.107149913950047e-05,5.830414113202881e-05,0.0
107,3.514397718205636e-05,6.263774046142356e-05,0.0
108,4.374143082745213e-05,6.738732362986662e-05,0.0
109,4.871890399057598e-05,7.25892581572508e-05,0.0
110,5.6109697475214446e-05,7.828806607762303e-05,0.0
111,6.289716087947426e-05,8.452640572479e-05,0.0
112,6.696963892203014e-05,9.135770392769281e-05,0.0
113,7.707541776837254e-05,9.883469562188447e-05,0.0
114,8.220372345159106e-05,0.00010702054705157921,0.0
115,9.743780798115196e-05,0.00011598418558307752,0.0
116,0.0001167443705532,0.00012579829282408685,0.0
117,0.0001300176323215,0.00013655214668538898,0.0
118,0.0001408775737684,0.00014833078388283693,0.0
119,0.0001743623932294,0.00016124049282791435,0.0
120,0.0001886914826384,0.00017538863967461385,0.0
121,0.0002241371248606,0.00019089490841614558,0.0
122,0.0002434436874327,0.00020788526338479061,0.0
123,0.0002719510337306,0.0002265036243098638,0.0
124,0.0002915592613429,0.0002469088644996828,0.0
125,0.0003212732678016,0.00026927931149348577,0.0
126,0.0003716513295132,0.00029381500228607075,0.0
127,0.0003935220449269,0.00032072874979331424,0.0
128,0.0004282135245487,0.00035025537049976374,0.0
129,0.0004479725846811,0.00038264678342908993,0.0
130,0.0004779882561799,0.0004181780012987962,0.0
131,0.0005295729780523,0.000457161268508153,0.0
132,0.0005698452609176,0.0004999383165088363,0.0
133,0.000588095995849,0.0005468889059310572,0.0
134,0.0006265582884732,0.000598424815290852,0.0
135,0.0006681880640193,0.0006549685874568796,0.0
136,0.0007242977614945,0.0007162493261878756,0.0
137,0.000758536743556,0.0007804212167235196,0.0
138,0.0007675866947617,0.0008449467356289027,0.0
139,0.0008497904182133,0.0009073046764555447,0.0
140,0.0009027326327665,0.0009653178870025771,0.0
141,0.0009229441904592,0.0010172723503047278,0.0
142,0.0009832771984971,0.0010619554107604958,0.0
143,0.0010090695594332,0.0010986224937226223,0.0
144,0.0010414985512536,0.0011269393412232473,0.0
145,0.0011235514421851,0.001146909666056577,0.0
146,0.0011570362616461,0.0011588302164948915,0.0
147,0.0011850911103837,0.0011631911878650146,0.0
148,0.0012102801412395,0.001160615846579037,0.0
149,0.001217369269684,0.0011518165842605925,0.0
150,0.0012196317574854,0.001137539506680392,0.0
151,0.001223855068048,0.001118541074475729,0.0
152,0.0012226484078873,0.0010955641149116909,0.0
153,0.0012206875851261,0.0010693106194223393,0.0
154,0.0012218942452868,0.0010404200224087533,0.0
155,0.0012218942452868,0.0010094756549221555,0.0
156,0.0011890127559062,0.0009769983363002001,0.0
157,0.0011565837640858,0.0009434622435438325,0.0
158,0.0011270205901473,0.00090926692594935,0.0
159,0.0011087698552158,0.0008747536104609707,0.0
160,0.0007496376248704,0.0008402171565045786,0.0
161,0.0006823663209082,0.0008059058749602228,0.0
162,0.0006620039306954,0.0007720202509587652,0.0
163,0.0006191674949885,0.0007387246975952745,0.0
164,0.0005761802267616,0.00070615286179014,0.0
165,0.0005633594625535,0.0006744097293478944,0.0
166,0.000538622929258,0.0006435731203376091,0.0
167,0.0005113222431209,0.0006137022709651243,0.0
168,0.000486133212265,0.0005848329249641711,0.0
169,0.0004620000090499,0.0005569897079949007,0.0
