t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
26.0,0.00017435197878066762,6.591381128136752e-05,0.0001811468247295285,0.0001110127347896,4.2413241973166115e-06,1.80999024113595e-06,9.951905708622743e-06,1.80999024113595e-06,0.00036545070921881884,0.0001787365363121441,2.433101793788641e-05,6.787463404259812e-06
27.0,0.00017119710702864782,5.776885519625573e-05,0.00018993571714884613,0.0001215710111962,4.20166342566525e-06,1.960822761230613e-06,1.0353060709700436e-05,1.80999024113595e-06,0.0003714858848871944,0.00018114985663364412,2.4387184956890666e-05,7.541626004733125e-06
28.0,0.00016761695808781464,4.147894302603218e-05,0.00019857563264464136,0.0001396709136076,4.148311016996715e-06,1.960822761230613e-06,1.0749788758759907e-05,1.960822761230613e-06,0.0003769423794912159,0.00018311067939484412,2.4380390588353948e-05,6.485798364070487e-06
29.0,0.00016368451789697147,3.589813978252967e-05,0.00020704525744946628,0.0001487208648133,4.082599324556091e-06,2.2624878014199374e-06,1.1140811623299474e-05,2.111655281325275e-06,0.0003818705869697372,0.0001867306598771441,2.431179555372458e-05,6.636630884165149e-06
30.0,0.00015946074274698018,3.197649426006845e-05,0.00021533016424896047,0.000153095007896,4.0059515516780215e-06,2.111655281325275e-06,1.1525129215533878e-05,2.111655281325275e-06,0.0003863160362114745,0.00018718315743744413,2.4184437198026396e-05,6.636630884165149e-06
31.0,0.00015500874885793458,2.488736581561931e-05,0.00022341391199205826,0.0001621449591017,3.919726752545899e-06,3.921645522461225e-06,1.1901668891857738e-05,2.111655281325275e-06,0.0003903243297418506,0.0001891439801986441,2.4000684982648114e-05,6.0333008037865e-06
32.0,0.00015038209515611274,1.9909892652495448e-05,0.00023128619477125035,0.0001686307574658,3.825312512997934e-06,4.072478042555888e-06,1.2269633881385848e-05,2.111655281325275e-06,0.0003939379238087489,0.0001906523053996441,2.376430859114007e-05,6.0333008037865e-06
33.0,0.0001456318224674656,1.825073493145416e-05,0.00023893779312377154,0.0001714965753476,3.7240499108381186e-06,4.524975602839875e-06,1.2628293897274368e-05,2.111655281325275e-06,0.0003971979094885115,0.00019185896556034413,2.3479130221283223e-05,5.882468283691837e-06
34.0,0.00014080288236108173,1.6139079650128882e-05,0.00024636197400214425,0.0001739098956691,3.6171966101200856e-06,3.921645522461225e-06,1.2977059403319337e-05,2.111655281325275e-06,0.0004001419157665453,0.00019216063060054412,2.3149204904846235e-05,5.429970723407849e-06
35.0,0.00013593329849452546,1.538491704965557e-05,0.0002535542847062959,0.0001748148907897,3.5059307392256805e-06,3.3183154420825747e-06,1.3315461914671245e-05,2.111655281325275e-06,0.0004028030451154926,0.00019231146312064412,2.2778795091786742e-05,4.8266406430292e-06
36.0,0.00013105886431153218,1.598824713003422e-05,0.0002605116417638292,0.0001767757135509,3.391432826960179e-06,3.01665040189325e-06,1.3643099456471226e-05,2.111655281325275e-06,0.0004052136055318326,0.0001948756159622441,2.237251218606337e-05,4.524975602839875e-06
37.0,0.00012620204737561285,1.4781586969276921e-05,0.0002672333955344825,0.0001791890338724,3.274506091519849e-06,2.7149853617039246e-06,1.3959773340749052e-05,2.2624878014199374e-06,0.0004073952162508444,0.00019623310864314413,2.1933848124123674e-05,4.374143082745212e-06
38.0,0.00012139552765847742,1.3725759328614283e-05,0.0002737194664139711,0.0001803956940332,3.1563467836348793e-06,3.01665040189325e-06,1.4265236406970414e-05,2.2624878014199374e-06,0.0004093802304794189,0.0001963839411632441,2.1468219871426664e-05,4.22331056265055e-06
39.0,0.00011665463288874422,1.3876591848708948e-05,0.0002799715591719919,0.0001813006891537,3.037587973428094e-06,3.1674829219879123e-06,1.4559450640847225e-05,2.2624878014199374e-06,0.00041118564270158336,0.00019743976880384412,2.097892037661582e-05,4.22331056265055e-06
40.0,0.0001119961080667955,7.692458524827787e-06,0.00028599190161072226,0.0001874848224776,2.9189333128878327e-06,3.1674829219879123e-06,1.484239173392414e-05,2.2624878014199374e-06,0.0004128304014114419,0.00019743976880384412,2.0469682976843012e-05,4.524975602839875e-06
41.0,0.00010743486528796689,6.485798364070485e-06,0.00029178415496445247,0.0001886914826384,2.801067632943156e-06,2.564152841609262e-06,1.51141162817448e-05,2.4133203215146e-06,0.00041433313653416415,0.00019759060132394413,1.9944482740122166e-05,4.072478042555888e-06
42.0,0.00010298306886741631,6.938295924354473e-06,0.0002973531432120705,0.0001891439801987,2.684609592307579e-06,2.7149853617039246e-06,1.5374757430217815e-05,2.4133203215146e-06,0.00041571096950970463,0.00019849559644454412,1.940725335468689e-05,4.072478042555888e-06
43.0,9.864464321680358e-05,6.18413332388116e-06,0.0003027011856793318,0.0001903506403594,2.5697753333612178e-06,2.7149853617039246e-06,1.5624396694407644e-05,2.4133203215146e-06,0.00041697022559054295,0.00019894809400484412,1.885949592156095e-05,3.6199804822719e-06
44.0,9.44307373247663e-05,6.033300803786499e-06,0.00030783542664790663,0.0001908031379197,2.4571908765431187e-06,2.2624878014199374e-06,1.586329373255899e-05,2.564152841609262e-06,0.0004181294577052319,0.00019940059156504412,1.8305643344597513e-05,3.1674829219879123e-06
45.0,9.034175402391336e-05,3.770813002366562e-06,0.00031275556339820755,0.0001930656257211,2.346864252888271e-06,2.564152841609262e-06,1.6091430474826713e-05,2.564152841609262e-06,0.00041918874789694763,0.00019940059156504412,1.7745672425065187e-05,3.469147962177237e-06
46.0,8.638848937624957e-05,4.223310562650548e-06,0.0003174787659886823,0.000192914793201,2.2396683249488893e-06,2.564152841609262e-06,1.6309560153541948e-05,2.564152841609262e-06,0.0004201768155184738,0.0001997022566052441,1.718722753352716e-05,3.469147962177237e-06
47.0,8.256617036446324e-05,3.318315442082574e-06,0.00032199822029553153,0.0001941214533618,2.135234656549941e-06,2.2624878014199374e-06,1.651738838329508e-05,2.7149853617039246e-06,0.00042108177904328986,0.0002001547541655441,1.6627162227372163e-05,2.8658178817985874e-06
48.0,7.887727397464492e-05,3.770813002366562e-06,0.00032632342964900366,0.0001947247834422,2.0338885775695463e-06,2.111655281325275e-06,1.6715364601514367e-05,2.7149853617039246e-06,0.000421916068225163,0.0002012105818062441,1.6068900454157245e-05,2.7149853617039246e-06
49.0,7.532448492432845e-05,3.9216455224612234e-06,0.00033046300013644264,0.0001950264484823,1.9359445505421337e-06,1.80999024113595e-06,1.690389171921199e-05,2.7149853617039246e-06,0.0004226913767799831,0.0002016630793665441,1.5515644227763143e-05,2.4133203215146e-06
50.0,7.190676462480843e-05,3.9216455224612234e-06,0.00033442328420163524,0.000196082276123,1.8414884534158297e-06,1.80999024113595e-06,1.708329720671237e-05,2.7149853617039246e-06,0.000423413346033156,0.00020271890700714412,1.4968980872231238e-05,1.80999024113595e-06
51.0,6.862132496611083e-05,5.882468283691836e-06,0.000338209741190246,0.000196082276123,1.7505025854797666e-06,1.80999024113595e-06,1.725388131156483e-05,2.7149853617039246e-06,0.00042408494746792164,0.00020467972976844412,1.4429789582007163e-05,1.80999024113595e-06
52.0,6.546637497295533e-05,7.692458524827787e-06,0.00034182861625495887,0.000197590601324,1.6630341532750605e-06,1.80999024113595e-06,1.7415973043975654e-05,2.7149853617039246e-06,0.00042471096427188984,0.00020799804521044412,1.38994246256154e-05,1.6591577210412871e-06
53.0,6.243821732162505e-05,1.0105778846342389e-05,0.00034528620946513094,0.0001977414338441,1.5790393135042553e-06,1.6591577210412871e-06,1.7569920954757334e-05,2.7149853617039246e-06,0.0004252943477415133,0.00021056219805214412,1.3378734153887532e-05,1.80999024113595e-06
54.0,5.952834492544068e-05,1.1161606487005023e-05,0.0003485992731677538,0.000199249759045,1.4984321571570717e-06,1.6591577210412871e-06,1.771664146668271e-05,2.7149853617039246e-06,0.0004258442595598772,0.0002131263508937441,1.2869990842781121e-05,1.2066601607573e-06
55.0,5.6749287535019396e-05,1.3273261768330299e-05,0.00035174387123574117,0.0001994005915651,1.421378115806503e-06,1.6591577210412871e-06,1.785482094754576e-05,2.7149853617039246e-06,0.0004263479797183063,0.00021538883869514413,1.2370304147884592e-05,1.2066601607573e-06
56.0,5.40840649777784e-05,1.3876591848708948e-05,0.00035475208224648513,0.000200908916766,1.3476374134922431e-06,1.508325200946625e-06,1.798622188860891e-05,2.7149853617039246e-06,0.0004268223691128724,0.00021750049397644411,1.1883403586578654e-05,1.2066601607573e-06
57.0,5.153149497549911e-05,1.4781586969276921e-05,0.0003576250901219621,0.0002015122468464,1.2771781020817205e-06,1.508325200946625e-06,1.811091179743612e-05,2.7149853617039246e-06,0.00042726749689489735,0.00021900881917744411,1.1409279013357811e-05,1.0558276406626377e-06
58.0,4.908874414331526e-05,1.4781586969276921e-05,0.0003603659556475537,0.0002030205720474,1.2099244354688735e-06,1.3574926808519623e-06,1.8229064324309664e-05,2.7149853617039246e-06,0.00042768376411517857,0.00022051714437834412,1.094793928075284e-05,1.0558276406626377e-06
59.0,4.675235527140389e-05,1.3725759328614283e-05,0.00036298030729830274,0.0002051322273287,1.145790932163333e-06,1.3574926808519623e-06,1.8340991908192678e-05,2.7149853617039246e-06,0.0004280736544778993,0.00022157297201904412,1.0499676272945793e-05,1.0558276406626377e-06
60.0,4.451910772495139e-05,1.3273261768330299e-05,0.0003654730059846201,0.0002075455476502,1.084693849742577e-06,1.2066601607573e-06,1.8446964848369653e-05,2.7149853617039246e-06,0.0004284390785579411,0.00022353379478024413,1.0064669970737187e-05,1.2066601607573e-06
61.0,4.2385894923335864e-05,1.2669931687951646e-05,0.00036784853548141555,0.0002089030403311,1.0265508275958221e-06,1.508325200946625e-06,1.8547232529052484e-05,2.7149853617039246e-06,0.0004287816629338039,0.00022428795738074412,9.64304813304739e-06,1.3574926808519623e-06
62.0,4.0348671945707125e-05,1.402742436880361e-05,0.0003701123564306419,0.0002089030403311,9.712534261016113e-07,1.508325200946625e-06,1.8642097596977323e-05,2.7149853617039246e-06,0.0004291031259733264,0.00022564545006154412,9.234893677825103e-06,1.3574926808519623e-06
63.0,3.8404260019510616e-05,1.3725759328614283e-05,0.0003722696887928453,0.0002122213557731,9.187000553385723e-07,1.80999024113595e-06,1.873184842013623e-05,2.7149853617039246e-06,0.00042940579723249215,0.00022866210046344412,8.840217742062787e-06,1.3574926808519623e-06
64.0,3.655845481731246e-05,1.3876591848708948e-05,0.0003743252010953345,0.0002137296809741,8.689079635470881e-07,1.960822761230613e-06,1.881673677942845e-05,2.7149853617039246e-06,0.0004297003926920754,0.00023032125818454413,8.459128029425433e-06,1.6591577210412871e-06
65.0,3.481229349148319e-05,1.4932419489371586e-05,0.0003762839678048315,0.0002137296809741,8.218553073399886e-07,1.960822761230613e-06,1.8897025911001194e-05,2.7149853617039246e-06,0.00042999328720731586,0.00023137708582514411,8.091747408687228e-06,1.6591577210412871e-06
66.0,3.316940660426756e-05,1.2519099167856984e-05,0.0003781513600954273,0.0002170479964162,7.775748803127329e-07,1.3574926808519623e-06,1.8972981199388714e-05,2.7149853617039246e-06,0.0004302937478990836,0.0002322820809457441,7.738326945920057e-06,1.3574926808519623e-06
67.0,3.1635450324255e-05,1.1161606487005023e-05,0.0003799327546735495,0.0002193104842176,7.361222094210209e-07,1.3574926808519623e-06,1.904486785350706e-05,2.7149853617039246e-06,0.00043061307285131156,0.00023318707606634413,7.399129217307445e-06,1.6591577210412871e-06
68.0,3.0216623381561977e-05,1.055827640662637e-05,0.00038163342760591523,0.0002209696419386,6.975428124811259e-07,1.3574926808519623e-06,1.911295103996771e-05,2.7149853617039246e-06,0.0004309630020274449,0.00023424290370694411,7.074322728117563e-06,1.508325200946625e-06
69.0,2.891410306030704e-05,9.502448765963736e-06,0.00038325899065920363,0.0002221763020994,6.618464710766989e-07,1.3574926808519623e-06,1.917750169947183e-05,2.7149853617039246e-06,0.0004313505954189825,0.00023439373622704412,6.764119369707009e-06,1.508325200946625e-06
70.0,2.7723892307300343e-05,1.0407443886531712e-05,0.0003848167915740819,0.00022308129722,6.290010521497564e-07,1.3574926808519623e-06,1.923886445334737e-05,2.7149853617039246e-06,0.0004317795483347296,0.00023620372646814412,6.468792142376672e-06,1.508325200946625e-06
71.0,2.6644739925437474e-05,1.0859941446815697e-05,0.00038630816783610924,0.0002238354598204,5.989940422054509e-07,9.04995120567975e-07,1.929710172993849e-05,2.8658178817985874e-06,0.0004322500094914852,0.0002375612191490441,6.188374706535672e-06,1.508325200946625e-06
72.0,2.5668996914823586e-05,8.899118685585086e-06,0.0003877436868781771,0.0002259471151018,5.717362573695069e-07,9.04995120567975e-07,1.93527139615182e-05,2.8658178817985874e-06,0.0004327653977545189,0.00023771205166914412,5.923092831906494e-06,1.3574926808519623e-06
73.0,2.4795422985794474e-05,5.882468283691836e-06,0.00038912657591749387,0.0002292654305438,5.471774445199521e-07,9.04995120567975e-07,1.9405866311696385e-05,2.8658178817985874e-06,0.00043332786521498473,0.0002380137167093441,5.6728370589219264e-06,1.2066601607573e-06
74.0,2.402108964673783e-05,4.675808122934536e-06,0.0003904618996141699,0.0002312262533051,5.252473629972954e-07,9.04995120567975e-07,1.945680997242115e-05,2.8658178817985874e-06,0.00043393979923332887,0.00023876787930984412,5.437515918166309e-06,1.2066601607573e-06
75.0,2.334335940827154e-05,5.882468283691836e-06,0.00039175478866902095,0.0002312262533051,5.058707152301126e-07,7.541626004733125e-07,1.950579549704406e-05,2.8658178817985874e-06,0.00043460394357433654,0.0002399745394705441,5.217023524235518e-06,1.2066601607573e-06
76.0,2.2763073521289133e-05,5.429970723407849e-06,0.0003930102940445771,0.0002331870760663,4.889712286053048e-07,6.0333008037865e-07,1.955306317400205e-05,2.8658178817985874e-06,0.0004353264307398683,0.0002414828646715441,5.011253198642872e-06,1.2066601607573e-06
77.0,2.2282057426378083e-05,5.882468283691836e-06,0.00039423353351857195,0.0002336395736266,4.7447376963912575e-07,4.524975602839875e-07,1.9598848179945347e-05,2.8658178817985874e-06,0.0004361144391248954,0.00024238785979204414,4.820097904727681e-06,1.0558276406626377e-06
78.0,2.1899140241226995e-05,5.279138203313186e-06,0.0003954291403059613,0.000235902061428,4.6231204561403226e-07,4.524975602839875e-07,1.9643360082980944e-05,2.8658178817985874e-06,0.0004369716406301692,0.0002440470175131441,4.643448429385968e-06,1.0558276406626377e-06
79.0,2.1610773661906496e-05,6.938295924354473e-06,0.00039660198152647236,0.0002348462337873,4.524188904257372e-07,4.524975602839875e-07,1.9686816242101376e-05,2.8658178817985874e-06,0.00043789957143048025,0.0002446503475934441,4.481180956401737e-06,9.04995120567975e-07
80.0,2.1413381498619116e-05,7.089128444449135e-06,0.00039775704418643353,0.0002352987313476,4.4473132282046953e-07,3.01665040189325e-07,1.9729435985437186e-05,2.8658178817985874e-06,0.0004388998616704898,0.00024525367767384414,4.333167824977108e-06,9.04995120567975e-07
81.0,2.1304848710857305e-05,8.144956085111772e-06,0.00039889905028904135,0.0002357512289079,4.3919480369651637e-07,4.524975602839875e-07,1.9771429144136864e-05,2.8658178817985874e-06,0.00043997532814403555,0.0002467620028748441,4.1992491483503595e-06,1.3574926808519623e-06
82.0,2.128413651416412e-05,8.295788605206437e-06,0.00040003259300676764,0.0002366562240285,4.3576514810653103e-07,4.524975602839875e-07,1.9812999347790687e-05,2.8658178817985874e-06,0.00044112972886872244,0.0002478178305154441,4.079262130635732e-06,1.3574926808519623e-06
83.0,2.13512767968375e-05,7.2399609645438e-06,0.00040116320442065137,0.0002389187118299,4.3440666880945933e-07,4.524975602839875e-07,1.9854388188992527e-05,2.8658178817985874e-06,0.0004423688694064814,0.00024902449067624414,3.973033961802475e-06,1.0558276406626377e-06
84.0,2.1506637684161606e-05,7.390793484638461e-06,0.00040229486535251895,0.0002392203768701,4.3509885026001416e-07,3.01665040189325e-07,1.989576831172225e-05,2.8658178817985874e-06,0.00044369727134840284,0.00024947698823654413,3.88044884886783e-06,1.0558276406626377e-06
85.0,2.1751188307590074e-05,6.938295924354473e-06,0.0004034305774144631,0.0002396728744304,4.378414135535922e-07,6.0333008037865e-07,1.9937266100950467e-05,2.8658178817985874e-06,0.00044511903182300366,0.00024947698823654413,3.801471655453515e-06,1.2066601607573e-06
86.0,2.2087189649830556e-05,6.938295924354473e-06,0.00040457734101175967,0.0002402762045107,4.4263372490990523e-07,4.524975602839875e-07,1.9979176309458755e-05,2.8658178817985874e-06,0.000446643706971049,0.0002500803183169441,3.7360204932736272e-06,9.04995120567975e-07
87.0,2.2513266065274135e-05,6.938295924354473e-06,0.0004057332776144257,0.0002405778695509,4.494623357709134e-07,4.524975602839875e-07,2.002142280741909e-05,2.8658178817985874e-06,0.00044826796648711893,0.0002503819833570441,3.6840733282517753e-06,1.0558276406626377e-06
88.0,2.3042393379678872e-05,5.882468283691836e-06,0.0004069175250762673,0.0002416336971916,4.5844585701666345e-07,3.01665040189325e-07,2.006478518767885e-05,2.8658178817985874e-06,0.000450024703643625,0.0002503819833570441,3.6457951813152353e-06,1.0558276406626377e-06
89.0,2.3668406160332395e-05,4.3741430827452115e-06,0.00040812081724029696,0.0002437453524729,4.6952933207125274e-07,4.524975602839875e-07,2.0108885413274418e-05,2.8658178817985874e-06,0.00045189810881390374,0.00025098531343744414,3.621116518617872e-06,1.3574926808519623e-06
90.0,2.439865395526804e-05,4.826640643029198e-06,0.0004093511509116614,0.0002444995150734,4.828029868169345e-07,3.01665040189325e-07,2.015403979737119e-05,2.8658178817985874e-06,0.0004539038446643006,0.0002521919735982441,3.610276785645287e-06,9.04995120567975e-07
91.0,2.5239904626753593e-05,3.770813002366562e-06,0.0004106160727955922,0.0002461586727944,4.983484242843336e-07,3.01665040189325e-07,2.0200547672461462e-05,2.8658178817985874e-06,0.00045605652509480725,0.00025279530367864413,3.613487089794454e-06,7.541626004733125e-07
92.0,2.619812939059253e-05,3.6199804822718986e-06,0.00041192248525162746,0.0002475161654753,5.162357138736477e-07,1.508325200946625e-07,2.024868388657971e-05,2.8658178817985874e-06,0.0004583692985287997,0.0002540019638393441,3.6309216371238645e-06,7.541626004733125e-07
93.0,2.728173817320252e-05,2.564152841609261e-06,0.0004132765051278203,0.0002499294857968,5.365974812845418e-07,3.01665040189325e-07,2.0298676841713777e-05,2.8658178817985874e-06,0.0004608569201427366,0.0002553594565202441,3.663056226399872e-06,9.04995120567975e-07
94.0,2.8499738487307855e-05,3.770813002366562e-06,0.0004146840567889892,0.0002505328158772,5.595816811317778e-07,4.524975602839875e-07,2.0350743558623544e-05,2.8658178817985874e-06,0.0004635345388349206,0.00025716944676134414,3.710440559241974e-06,1.0558276406626377e-06
95.0,2.986011222486599e-05,4.675808122934536e-06,0.0004161513949535778,0.0002509853134375,5.853099594392366e-07,4.524975602839875e-07,2.0405120591354084e-05,2.8658178817985874e-06,0.0004664166277697979,0.00025852693944224413,3.773497499857104e-06,9.04995120567975e-07
96.0,3.1373708753800325e-05,6.78746340425981e-06,0.0004176858377820146,0.0002520411410781,6.139561406048419e-07,6.0333008037865e-07,2.0462078374648898e-05,2.8658178817985874e-06,0.00046952162491046385,0.0002616944223641441,3.85287940425334e-06,7.541626004733125e-07
97.0,3.3054624283057126e-05,9.502448765963736e-06,0.0004192959075693417,0.0002520411410781,6.457531305628111e-07,6.0333008037865e-07,2.0521925706342526e-05,2.8658178817985874e-06,0.0004728724575587414,0.00026440940772584414,3.949498481844063e-06,6.0333008037865e-07
98.0,3.4914431471303576e-05,9.954946326247724e-06,0.0004209891907180771,0.000253398633759,6.808879151587727e-07,6.0333008037865e-07,2.0584941567229368e-05,2.8658178817985874e-06,0.00047648856375661003,0.00026621939796704413,4.064064975537714e-06,7.541626004733125e-07
99.0,3.696652552330449e-05,1.282076420804631e-05,0.00042277427846888055,0.0002543036288796,7.195864512535708e-07,4.524975602839875e-07,2.065143889185947e-05,2.8658178817985874e-06,0.00048039224288404453,0.0002699902109694441,4.197483091897507e-06,9.04995120567975e-07
100.0,3.9229532160545976e-05,1.4479921929087598e-05,0.0004246626359550848,0.0002555102890403,7.621863638876791e-07,3.01665040189325e-07,2.0721827685171005e-05,2.8658178817985874e-06,0.0004846139958008018,0.0002728560288512441,4.3512122469500666e-06,7.541626004733125e-07
101.0,4.1719213612549834e-05,1.5083252009466248e-05,0.00042666415497243185,0.000256566116681,8.089641443834168e-07,3.01665040189325e-07,2.0796464810072175e-05,2.8658178817985874e-06,0.0004891798333950539,0.0002745151865722441,4.5264079024624856e-06,1.0558276406626377e-06
102.0,4.445211335795733e-05,1.598824713003422e-05,0.000428789099975864,0.000258225274402,8.602113107109776e-07,4.524975602839875e-07,2.0875719514161175e-05,2.8658178817985874e-06,0.0004941169328479825,0.0002770793394138441,4.724293234755455e-06,1.3574926808519623e-06
103.0,4.745214097979059e-05,1.7496572330980843e-05,0.00043105137809760987,0.0002595827670829,9.163648284729653e-07,3.01665040189325e-07,2.0960082634835263e-05,3.01665040189325e-06,0.0004994636017122357,0.00028009598981574413,4.946764555437948e-06,1.0558276406626377e-06
104.0,5.074191381909973e-05,2.081488777306342e-05,0.00043346423693197897,0.0002612419248039,9.778349699453462e-07,3.01665040189325e-07,2.1050023280699945e-05,3.01665040189325e-06,0.0005052561740317786,0.0002850734629788441,5.19559413744522e-06,1.0558276406626377e-06
105.0,5.434950395616119e-05,2.3831538174956672e-05,0.0004360429327585825,0.0002627502500049,1.045100156702688e-06,1.508325200946625e-07,2.1146087220960665e-05,3.01665040189325e-06,0.0005115385239357044,0.0002895984385817441,5.472852807355959e-06,9.04995120567975e-07
