Total Cases,Deaths,Recovered,Total Cases Number,Deaths Number,Recovered Number,Date,Currently Positive,Currently Positive Number
7.661708713519174e-05,3.880605712042179e-06,6.017544877037322e-07,16170,819,127,4/8/20,7.213472693544582e-05,15224
8.572395426406239e-05,4.501313096996422e-06,8.197128060846116e-07,18092,950,173,4/9/20,8.040292836098136e-05,16969
9.304924905138498e-05,5.0083030984475985e-06,8.197128060846116e-07,19638,1057,173,4/10/20,8.722123314685277e-05,18408
9.820917532783668e-05,5.325764127393662e-06,8.197128060846116e-07,20727,1124,173,4/11/20,9.20636983943584e-05,19430
0.00010515067394583642,5.794848334343815e-06,8.197128060846116e-07,22192,1223,173,4/12/20,9.853611280540799e-05,20796
0.00011101659564486965,6.292361887169736e-06,8.197128060846116e-07,23430,1328,173,4/13/20,0.0001039045209516153,21929
0.0001196970225856038,7.258959646945809e-06,1.4432631256264317e-05,25262,1532,3046,4/14/20,9.800543168239368e-05,20684
0.00013418651253361966,8.225557406721882e-06,6.64583342089177e-05,28320,1736,14026,4/15/20,5.950262091798009e-05,12558
0.0001441604747117012,9.116343577495912e-06,6.64583342089177e-05,30425,1924,14026,4/16/20,6.858579692528761e-05,14475
0.00015959287129792998,1.0144538253336146e-05,6.64583342089177e-05,33682,2141,14026,4/17/20,8.298999883567613e-05,17515
0.00017369382685231035,1.1153780031925871e-05,6.64583342089177e-05,36658,2354,14026,4/18/20,9.608171261146679e-05,20278
0.00018315132258031548,1.1665508257689675e-05,0.0001048569040384535,38654,2462,22130,4/19/20,6.662891028417231e-05,14062
0.00019304947316939498,1.2257786296768152e-05,0.0001048569040384535,40743,2587,22130,4/20/20,7.593478283417333e-05,16026
0.00020411796516369354,1.2987472840912835e-05,0.00010893651517162604,43079,2741,22991,4/21/20,8.219397715115467e-05,17347
0.00021680692987291082,1.3769279852496423e-05,0.00011996236314711096,45757,2906,25318,4/22/20,8.307528687330343e-05,17533
0.00023708179170664525,1.5783025185363243e-05,0.00012590883465945886,50036,3331,26573,4/23/20,9.538993186182314e-05,20132
0.0002560678565273449,1.7550382853973418e-05,0.00013103559336572217,54043,3704,27655,4/24/20,0.0001074818803076493,22684
0.0002810904191223324,1.9222976036331035e-05,0.000138166620956227,59324,4057,29160,4/25/20,0.00012370082212977433,26107
0.00029898195412681497,2.0308029403922805e-05,0.00014286693947435382,63100,4286,30152,4/26/20,0.00013580698524853833,28662
0.00031957427698949545,2.181004651102582e-05,0.00014755778154385533,67446,4603,31142,4/27/20,0.00015020644893461431,31701
0.00034700385753529784,2.4084394181087173e-05,0.00015420077203015954,73235,5083,32544,4/28/20,0.00016871869132405114,35608
0.00037756540435174724,2.612183063551713e-05,0.0001617250722386125,79685,5513,34132,4/29/20,0.00018971850147761759,40040
0.0004131115631450811,2.8457775221642643e-05,0.00017026809067428045,87187,6006,35935,4/30/20,0.000214385697249158,45246
0.00043687375807290957,3.0381494292569534e-05,0.00018023731462804936,92202,6412,38039,5/1/20,0.00022625494915229068,47751
0.0004600815807561606,3.203513457767664e-05,0.00019396868868604478,97100,6761,40937,5/2/20,0.00023407775749243918,49402
0.00048247442885763966,3.340921962833871e-05,0.00020370100142418229,101826,7051,42991,5/3/20,0.0002453642078051187,51784
0.000514665924837633,3.49064985111291e-05,0.00021708174688304325,108620,7367,45815,5/4/20,0.00026267767944346065,55438
0.0005470516880144441,3.7612024593639576e-05,0.00022848191457922574,115455,7938,48221,5/5/20,0.00028095774884157883,59296
0.00059991131844612,4.0691870396847655e-05,0.00024340258293969075,126611,8588,51370,5/6/20,0.0003158168651095816,66653
0.000643322929598416,4.3544281433049596e-05,0.00026226071570394945,135773,9190,55350,5/7/20,0.00033751793246141696,71233
0.00069601672217915,4.74627929395928e-05,0.0002809624870658914,146894,10017,59297,5/8/20,0.00036759144217366575,77580
0.0007394520244530091,5.049051827536197e-05,0.0002922773667244466,156061,10656,61685,5/9/20,0.0003966841394532005,83720
0.0007709043574402325,5.270326902935916e-05,0.00030778083667536485,162699,11123,64957,5/10/20,0.00041042025173550846,86619
0.0008035744140758012,5.52145279150519e-05,0.00031928050708211254,169594,11653,67384,5/11/20,0.0004290793790786368,90557
0.000844417907650653,5.904301315965517e-05,0.0003439808704238413,178214,12461,72597,5/12/20,0.0004413940240671565,93156
0.0009009117561301145,6.273408989919224e-05,0.0003715905034935236,190137,13240,78424,5/13/20,0.0004665871627373986,98473
0.0009626413424750295,6.633040215247675e-05,0.0003765893301433459,203165,13999,79479,5/14/20,0.0005197216101792069,109687
0.0010437881720530935,7.089331216553733e-05,0.00040260691984398523,220291,14962,84970,5/15/20,0.0005702879400435709,120359
0.001106427497466033,7.42100691843768e-05,0.0004248860505619612,233511,15662,89672,5/16/20,0.0006073313777196951,128177
0.001142291117288313,7.637069947093509e-05,0.000445971148753155,241080,16118,94122,5/17/20,0.000619949269064223,130840
0.0012099908662671394,7.985329434071652e-05,0.00047599727622227745,255368,16853,100459,5/18/20,0.0006541402957041454,138056
0.0012882521172388128,8.520748781398595e-05,0.0005060139272427747,271885,17983,106794,5/19/20,0.0006970307021820522,147108
0.001381566706851705,8.935817231184792e-05,0.000552870227470351,291579,18859,116683,5/20/20,0.0007393383070695061,156037
0.0014692617624298206,9.498718279524977e-05,0.0005968267344185992,310087,20047,125960,5/21/20,0.0007774478452159716,164080
0.001567831042805417,9.973014533219021e-05,0.0006416977186591847,330890,21048,135430,5/22/20,0.0008264031788140421,174412
0.0016460496497582768,0.00010430253179387604,0.0006756091900646619,347398,22013,142587,5/23/20,0.0008661379278997389,182798
0.0017209751908138604,0.00010739659227002201,0.000710311944930348,363211,22666,149911,5/24/20,0.0009032666536134904,190634
0.0017763508183555416,0.00011122033929031265,0.0007288952606844744,374898,23473,153833,5/25/20,0.0009362352183807547,197592
0.0018536975920348782,0.00011614335435113294,0.0007514492084125827,391222,24512,158593,5/26/20,0.0009861050292711625,208117
0.0019513002746506984,0.00012128906595464674,0.0007896108670264871,411821,25598,166647,5/27/20,0.0010404003416695645,219576
0.0020764699463173874,0.00012676645326004451,0.00084152759081995,438238,26754,177604,5/28/20,0.0011081759022373927,233880
0.0022040608506078293,0.00013209221738743815,0.0008977797898594675,465166,27878,189476,5/29/20,0.0011741888433609237,247812
0.002361720526386207,0.00013662195983031036,0.0009518713586124265,498440,28834,200892,5/30/20,0.0012732272079434702,268714
0.002439470049132117,0.0001388963075003717,0.0009787039228948378,514849,29314,206555,5/31/20,0.0013218698187369073,278980
0.002494423974709974,0.00014184822124713883,0.0010001443879094787,526447,29937,211080,6/1/20,0.0013524313655533565,285430
0.0026315292334201726,0.00014782786032967513,0.0010596470088274589,555383,31199,223638,6/2/20,0.0014240543642630387,300546
0.0027671988101636447,0.00015421972492741005,0.0011306208708063109,584016,32548,238617,6/3/20,0.0014823582144299237,312851
0.0029137283970316597,0.00016119912933991082,0.001208071885420525,614941,34021,254963,6/4/20,0.0015444573822712237,325957
0.003059807852589975,0.00016596104477410178,0.0012648215980128683,645771,35026,266940,6/5/20,0.001629025209803005,343805
0.0031880952758543734,0.0001702443995527173,0.0013131941300204856,672846,35930,277149,6/6/20,0.0017046567462811705,359767
0.0032777045740547905,0.0001727319673168469,0.0013454282700192926,691758,36455,283952,6/7/20,0.001759544336718651,371351
0.0033518767374446663,0.0001759492216251212,0.0017922665138216587,707412,37134,378257,6/8/20,0.0013836610019978862,292021
0.0035039310938612053,0.00018197624295078377,0.0018798288991190206,739503,38406,396737,6/9/20,0.0014421259517914007,304360
0.0036598802706627248,0.0001880127407250716,0.001961226854585654,772416,39680,413916,6/10/20,0.0015106406753519993,318820
0.003803979148458362,0.00019388340064841746,0.0020372706165790173,802828,40919,429965,6/11/20,0.001572825131230927,331944
0.003927087692549057,0.00019819044654859614,0.00210909262070983,828810,41828,445123,6/12/20,0.0016198046252906312,341859
0.004029926113030331,0.00020241694263546016,0.0021769108252964716,850514,42720,459436,6/13/20,0.0016505983450983996,348358
0.004110997131019393,0.00020531673591478837,0.0022228952922505245,867624,43332,469141,6/14/20,0.0016827851028540803,355151
0.00420882724840222,0.00020828760255880603,0.0022634923981611197,888271,43959,477709,6/15/20,0.0017370472476822942,366603
0.0043742765649505575,0.00021436200612759488,0.0023217536043091914,923189,45241,490005,6/16/20,0.0018381609545137711,387943
0.004526790529125422,0.00022037481278031957,0.0024688328251974713,955377,46510,521046,6/17/20,0.0018375828911476304,387821
0.004634656205602394,0.0002262407344793528,0.002532959953044576,978142,47748,534580,6/18/20,0.001875455518078465,395814
0.004894173489429332,0.00023195503300038194,0.002613751415799193,1032913,48954,551631,6/19/20,0.0020484670406297574,432328
0.005058428773450888,0.00023679749824788757,0.002732908280813157,1067579,49976,576779,6/20/20,0.0020887229943898434,440824
0.0051331126650665275,0.00023971150620015366,0.002786635006294044,1083341,50591,588118,6/21/20,0.00210676615257233,444632
0.005242703055193296,0.0002429334987327406,0.0028511601449834095,1106470,51271,601736,6/22/20,0.0021486094114771454,453463
0.005429559669186086,0.0002494438189382912,0.0029754295540306993,1145906,52645,627963,6/23/20,0.002204686296217096,465298
0.00563200030294311,0.00025505861474875517,0.003129450273536979,1188631,53830,660469,6/24/20,0.0022474914146573756,474332
0.005819079613478594,0.0002604649286894635,0.003219737137814102,1228114,54971,679524,6/25/20,0.0023388775469750283,493619
0.006041112804768333,0.00026515577075896505,0.003328124018965463,1274974,55961,702399,6/26/20,0.0024478330150439053,516614
0.006224448918096841,0.00027041046152166925,0.003448076905663949,1313667,57070,727715,6/27/20,0.002505961550911223,528882
0.006368851042248486,0.00027302596134223985,0.0035348006252579754,1344143,57622,746018,6/28/20,0.0025610244556482707,540503
0.00648281481341581,0.00027630481256657826,0.003590678504576795,1368195,58314,757811,6/29/20,0.002615831496272437,552070
0.0066431847535010115,0.00028236973968674185,0.0037352275136821322,1402041,59594,788318,6/30/20,0.0026255875001321375,554129
0.006864516687592481,0.00028728801652324953,0.00387417120342563,1448753,60632,817642,7/1/20,0.002703057467643602,570479
0.007092448968151442,0.00029322027336265956,0.004537759518409156,1496858,61884,957692,7/2/20,0.0022614691763796274,477282
0.0072925110133035265,0.00029933258272594944,0.004665326731578033,1539081,63174,984615,7/3/20,0.0023278516989995437,491292
0.007472198693911311,0.0003045019854510264,0.004694305711474066,1577004,64265,990731,7/4/20,0.002473390996986219,522008
0.007595634175479578,0.00030735439648722833,0.004875846037788087,1603055,64867,1029045,7/5/20,0.0024124337412042623,509143
0.007691483715099727,0.0003102920955610576,0.005034562337588182,1623284,65487,1062542,7/6/20,0.0023466292819504875,495255
0.00790614896758333,0.00031623382884909284,0.0052452711727707406,1668589,66741,1107012,7/7/20,0.0023446439659634962,494836
0.008117336363421464,0.0003220286771834367,0.005400836553402936,1713160,67964,1139844,7/8/20,0.0023944711328350915,505352
0.008319274745401348,0.0003278093108448426,0.005550578656354914,1755779,69184,1171447,7/9/20,0.0024408867782015915,515148
0.008532722274236607,0.00033356151516037276,0.005768129487444907,1800827,70398,1217361,7/10/20,0.002431031271631327,513068
0.008717622001588281,0.00033863615339919717,0.005894768008648511,1839850,71469,1244088,7/11/20,0.0024842178395405737,524293
0.008835276849495142,0.0003416259729404653,0.005993109854257101,1864681,72100,1264843,7/12/20,0.0025005410222975763,527738
0.00893139646790111,0.00034509909136162147,0.006118236881904976,1884967,72833,1291251,7/13/20,0.0024680604946345124,520883
0.009129724322954773,0.00035125878296803764,0.006270684510939463,1926824,74133,1323425,7/14/20,0.002507781029047272,529266
0.009318893190412125,0.00035710101354550773,0.006397067168030185,1966748,75366,1350098,7/15/20,0.002564725008836433,541284
0.009534022788878367,0.0003633649460868017,0.00662181536185106,2012151,76688,1397531,7/16/20,0.0025488424809405053,537932
0.009695961081211046,0.00036887550096238785,0.006768648195075083,2046328,77851,1428520,7/17/20,0.0025584373851735747,539957
0.009831152097298944,0.0003732394055543181,0.006858143775891997,2074860,78772,1447408,7/18/20,0.0025997689158526287,548680
0.009942637777150763,0.00037663197416215957,0.006913410424274488,2098389,79488,1459072,7/19/20,0.0026525953787141154,559829
0.010038619987051665,0.00037962653192774034,0.007175093076612297,2118646,80120,1514300,7/20/20,0.0024839003785116272,524226
0.010232925089663907,0.0003861036845631026,0.0073695450641782295,2159654,81487,1555339,7/21/20,0.0024772763409225745,522828
0.01055446099151883,0.0003921875645805167,0.007543134650095662,2227514,82771,1591975,7/22/20,0.002619138776842651,552768
0.010838569659528306,0.0003983993766543718,0.0076774064506669095,2287475,84082,1620313,7/23/20,0.002762763832207025,583080
0.011103393754585387,0.0004038767639597695,0.00802282774128179,2343366,85238,1693214,7/24/20,0.002676689249343828,564914
0.011345739713503361,0.00040961475360236176,0.008459431420568878,2394513,86449,1785359,7/25/20,0.002476693539332121,522705
0.011462195790659128,0.0004122444680958702,0.008589988453279025,2419091,87004,1812913,7/26/20,0.0024599628692842327,519174
