t,TI,currently_infected,DR,recovered,C,critical,D,deaths,TI+DR+D,total_cases,H,isolated
10.0,2.1764158715029885e-05,5.4662393712657175e-05,2.9325707731174244e-06,6.8659681423058465e-06,2.0923850201245934e-06,5.821146903259305e-06,1.0568016945841262e-06,2.454500688553781e-06,2.5753531182731436e-05,6.39828625435168e-05,1.1826539118676027e-05,1.9155056049186602e-05
11.0,2.607409364695083e-05,6.49447614620041e-05,3.548353163963724e-06,8.673674730497482e-06,2.5392514279712025e-06,7.662022419674641e-06,1.2691517512563813e-06,3.267139430034425e-06,3.089159856217094e-05,7.6885575622536e-05,1.4073947736879293e-05,1.7579531958560865e-05
12.0,3.143114711932072e-05,8.39339728700722e-05,4.286852964701413e-06,9.768249361879575e-06,3.0954022670542566e-06,9.403391151418877e-06,1.5274413629122127e-06,3.86418013806102e-06,3.7245441446934346e-05,9.756640237001279e-05,1.685983796323243e-05,3.056516735813931e-05
13.0,3.8081900112046154e-05,0.00010592497228238513,5.1780399399284755e-06,1.031553667757062e-05,3.7864025435776683e-06,1.0779901672702417e-05,1.8429873678731817e-06,6.069913864937053e-06,4.510292741984781e-05,0.00012231042282489281,2.031291901938373e-05,3.615413176383272e-05
14.0,4.6299114985974916e-05,0.00013242694593312122,6.2578659455061355e-06,1.2007152016979307e-05,4.640652038741755e-06,1.2156412193985956e-05,2.2293350211993376e-06,7.67860688378649e-06,5.478631595268039e-05,0.000152112704833887,2.457947762354781e-05,4.869198663239122e-05
15.0,5.637683621024349e-05,0.0001412001274482898,7.5697858720713154e-06,1.665080196829727e-05,5.688723637564296e-06,1.4544575026092338e-05,2.7028075951980095e-06,1.0464796854577269e-05,6.664942967751281e-05,0.00016831572627116435,2.982269582606787e-05,4.3103022226697815e-05
16.0,6.976293453665015e-05,0.00017562947494449013,9.17026316356314e-06,1.7330764996883116e-05,6.963495482409642e-06,1.704882910698167e-05,3.2829670201870198e-06,1.3715351820499844e-05,8.22161647204003e-05,0.0002066755917618731,3.6236701732359886e-05,6.176054435252892e-05
17.0,9.050431657541715e-05,0.0002129279347320405,1.1176243336319759e-05,2.0863255852707137e-05,8.486865941931818e-06,1.9121887120962903e-05,3.991757856846755e-06,1.684981553763947e-05,0.00010567231776858368,0.0002506410061223871,4.413796988090568e-05,8.351936126727595e-05
18.0,0.00011783717422990586,0.0002480206607927148,1.3737204222794067e-05,2.3865043856951964e-05,1.0254114626075235e-05,2.202416834053663e-05,4.852004870945254e-06,2.099593156560194e-05,0.00013642638332364516,0.0002928816362152687,5.38084030110275e-05,0.00010284026195758106
19.0,0.00015059157358785012,0.00029437423798533524,1.6985531077740044e-05,3.260505644389685e-05,1.2246781691454896e-05,2.5175216521788104e-05,5.885372277591344e-06,2.3898212785175666e-05,0.0001734624769431815,0.0003508775072144077,6.539634243194145e-05,0.00013035388791913998
20.0,0.00018802133298349318,0.0003416897140964429,2.1038492133860998e-05,3.872472370116945e-05,1.4445956540012052e-05,2.7729223995012986e-05,7.1117102975857915e-06,3.0001295578336417e-05,0.00021617153541493998,0.00041041573337594875,7.898013952054939e-05,0.0001537048133886246
21.0,0.00022971361954414877,0.0003826533404527121,2.6004665918413213e-05,4.55906918434753e-05,1.683640760567252e-05,3.0697843071034115e-05,8.549273229760156e-06,3.5789273553372024e-05,0.00026426755869232216,0.0004640333058495594,9.460957915481857e-05,0.00016911178054853314
22.0,0.0002754199205566927,0.00043222430368303135,3.1987857056170524e-05,4.8774908952950475e-05,1.9405755507382703e-05,3.4163996070410734e-05,1.0215077375083948e-05,4.151091367196023e-05,0.0003176228549879472,0.0005225101263079421,0.00011231915484536169,0.00018422022735442838
23.0,0.00032494110889057145,0.0004761399646512098,3.908851076572241e-05,6.675246805019573e-05,2.214285626122175e-05,3.743113550044516e-05,1.2125061353954203e-05,4.938853412508892e-05,0.00037615468101024805,0.0005922809668264944,0.0001321294653457495,0.00020050617111226494
24.0,0.0003780623021271835,0.0005504383638722972,4.740485133985548e-05,7.363502065661343e-05,2.5036085185399945e-05,4.142799135140098e-05,1.4294289152789322e-05,5.647010030084881e-05,0.00043976144261982826,0.0006805434848297595,0.00015404459712954746,0.00024768897151047784
25.0,0.00043454482442774204,0.0006278878112746362,5.702680650754621e-05,8.5061716429678e-05,2.8072648547627465e-05,4.403175221696141e-05,1.6736025188711438e-05,6.686855929897868e-05,0.0005083076561239997,0.0007798180870032929,0.0001780468532419325,0.0003181729439858398
26.0,0.0004941090517584424,0.0007078415127578643,6.804384973424889e-05,0.00010070086608715242,3.123747207129517e-05,4.738181396755508e-05,1.9462991515572423e-05,8.002003933967562e-05,0.0005816158930082636,0.0008885624181846925,0.00020409866004608137,0.00036678200829767175
27.0,0.0005564262339128913,0.0007734662372484543,8.054052856214724e-05,0.0001164892759216335,3.451300731089569e-05,4.9902652512556267e-05,2.248648566446462e-05,9.08165254764899e-05,0.0006594532481395031,0.0009807720386465777,0.00023213713090818625,0.0003944283099721255
28.0,0.0006211509234345291,0.0008361555115912468,9.459099512506562e-05,0.00012325573727926825,3.788029947470406e-05,5.313662301436699e-05,2.5815709291138996e-05,0.00010078378840771168,0.0007415576278507338,0.0010601950372782268,0.00026207889852400374,0.0004398531571744823
29.0,0.000687828555786364,0.0008960585959632485,0.00011027328490850681,0.00013808224819526204,4.131285586004895e-05,5.632084012384217e-05,2.94590639419126e-05,0.00011310604524281612,0.0008275609046367834,0.0011472468894013267,0.0002937859873805429,0.00047592436661775576
30.0,0.0007562828182256427,0.0009539549601777164,0.00012761279817397473,0.0001552637530151385,4.480058750198003e-05,5.7863195286244205e-05,3.3418892874550464e-05,0.0001244332342312096,0.0009173145092741679,0.0012336519474240647,0.00032720150939345596,0.000512791630338398
31.0,0.0008258228088227615,0.0010284523729681462,0.00014669478438322916,0.00017183163266287652,4.83051631216818e-05,5.9903084372001734e-05,3.770171511104455e-05,0.0001354121494732542,0.0010102193083170352,0.0013356961551042768,0.00036209701047293667,0.0005580340484355245
32.0,0.000896088836925036,0.0011014405995243973,0.0001675440871263832,0.00018159988202475608,5.180578888995406e-05,6.189322006542373e-05,4.230690695746544e-05,0.00015148249519763673,0.0011059398310088848,0.0014345229767467901,0.00039832761958973355,0.0006078703630916333
33.0,0.0009666573408585017,0.0011619904779967612,0.00019018679662300553,0.00020538200356114882,5.527729772639898e-05,6.394969361529311e-05,4.723291092321979e-05,0.00016622608379307125,0.001204077048404727,0.0015335985653509813,0.00043571365396935296,0.0006556336197337609
34.0,0.0010370217741889007,0.0012252602085834686,0.00021464404274007407,0.00021609556737740382,5.869062158725606e-05,6.47789168208856e-05,5.247582561859527e-05,0.00017876393866162976,0.00130414164254757,0.0016201197146225022,0.0004740360156722263,0.0007062991575954624
35.0,0.0011067291118235702,0.0012525914054397971,0.00024092039551433715,0.00024246486531524512,6.202035535057315e-05,6.602275162927434e-05,5.8029115046373466e-05,0.00019223052352045186,0.0014056786223842809,0.001687286794275494,0.0005130860101105197,0.0007256034738216555
36.0,0.0011753186873701366,0.0012875348713234649,0.00026901043526324247,0.00026085703601528665,6.524071425811718e-05,6.671929912197203e-05,6.388390647799442e-05,0.0002061117199820702,0.0015082130291113735,0.0017545036273208215,0.0005526394157617552,0.0007532663599602212
37.0,0.0012423513711418222,0.0013362434424199678,0.00029889709475920207,0.0002793984668923348,6.832708916464107e-05,6.691831269131423e-05,7.002898042743631e-05,0.00021816862539138506,0.0016112774463284605,0.0018338105347036877,0.0005924660926144616,0.0007982765955597817
38.0,0.0013074102924591994,0.0013773231600250199,0.0003305520793105192,0.00030313083503639195,7.125637052581588e-05,6.721683304532753e-05,7.645090533186598e-05,0.00023077281811639098,0.0017144132771015844,0.001911226813177803,0.0006323327962484434,0.0008367857212274972
39.0,0.0013700983771929398,0.0014161142215826368,0.0003639367016937413,0.0003276758419219298,7.400732199848011e-05,6.746560000700528e-05,8.31342728216075e-05,0.00024347651762606797,0.0018171693517082886,0.0019872665811306346,0.0006720070160588677,0.0008719945385369544
40.0,0.0014300416612926861,0.0014639769850094356,0.0003990022813301957,0.0003482074084923999,7.656086818960524e-05,6.623834966272839e-05,9.006184369777685e-05,0.00025477053768623774,0.0019191057863206587,0.002066954931188073,0.0007112595631118494,0.0009166233314619424
41.0,0.0014868981801169432,0.0015132660123498534,0.00043569013588241797,0.00036179008460000497,7.89004657318915e-05,6.595641377282695e-05,9.721465312382871e-05,0.0002634773813449589,0.00201980296912319,0.002138533478294817,0.000749867400363953,0.0009672059470030845
42.0,0.0015403693236414,0.0015454564571909539,0.0004739325155240762,0.0003787394069223155,8.101205567668005e-05,6.46462411079908e-05,0.00010457233120124824,0.00027402510052009545,0.0021188741703667244,0.002198220964633365,0.0007876151752063741,0.0010002587839780014
43.0,0.0015902019519324392,0.001560050785609382,0.000513653656460273,0.00040452824861624204,8.288403807955512e-05,6.288828791213471e-05,0.00011211339528849489,0.00028404211684365273,0.0022159690036812067,0.0022486211510692766,0.0008242968993409287,0.0010208898573331425
44.0,0.0016361773605003136,0.0015798692202230425,0.0005547700838621243,0.00043933903878701496,8.450806924261742e-05,6.124642596506158e-05,0.00011981534458421385,0.0002930308963922754,0.0023107627889466516,0.0023122391554023327,0.0008597217182646945,0.0010462143340319373
45.0,0.001678111060548926,0.00160665312976368,0.0005971924264673487,0.0004721596932643658,8.587862805995511e-05,5.978699312321879e-05,0.00012765506543074262,0.0003031474195005038,0.0024029585524470176,0.0023819602425285496,0.0008937137063487435,0.0010758839403280367
46.0,0.001715867279923667,0.0016298050416638224,0.0006408236211748363,0.0005050798545263879,8.69927262236655e-05,5.7995870999139e-05,0.00013560854810832157,0.00031260056404425825,0.002492299449206825,0.0024474854602344687,0.0009261084177569437,0.0011034307352178194
47.0,0.0017493566573183353,0.0016629076320310748,0.0006855659191250241,0.0005395589554149237,8.785033940759472e-05,5.607207316216442e-05,0.0001436525818564645,0.0003228663473294933,0.002578575158299824,0.0025253329347754917,0.000956766111440671,0.0011400824009050075
48.0,0.0017785308580474223,0.001695811208828985,0.0007313244672396432,0.000567371101730496,8.845390834181431e-05,5.544186352591412e-05,0.0001517654983128505,0.0003300142513617006,0.002661620823599916,0.0025931965619211813,0.0009855731788236018,0.0011785417731803875
49.0,0.0018033595710424011,0.0017184158334134364,0.0007779842990555112,0.0005876704858034002,8.880795228020252e-05,5.4065353004630584e-05,0.00015992164843675204,0.00033940105804900763,0.0027412655185346645,0.002645487377265844,0.001012406477802747,0.0011996040426024367
50.0,0.0018238680106168403,0.0017296103466889349,0.0008254413853138676,0.0006157811524729858,8.891955886117951e-05,5.283810266035369e-05,0.00016809904229021176,0.00034938490544434125,0.0028174084382209196,0.002694776404606262,0.0010371830680950805,0.0012122248197915545
51.0,0.0018401117996586546,0.0017483010377429898,0.0008735893431313895,0.0006317354069485853,8.879767273324914e-05,5.1063565000385753e-05,0.0001762759562836465,0.00035897072570099047,0.002889977099073691,0.0027390071703925654,0.0010598351381285208,0.001238793131298738
52.0,0.0018521733275920376,0.0017680199655719792,0.0009223211264072175,0.0006660984165883382,8.84528453791193e-05,4.869198663239122e-05,0.00018443127385226198,0.0003676775693597117,0.002958925727851517,0.002801795951520029,0.0010803105485870925,0.0012733219855796095
53.0,0.0018601629988038658,0.001773907450331686,0.0009715309851656878,0.0007086043981070094,8.78972520826364e-05,4.663551308252184e-05,0.00019254504372516454,0.00037721363622402534,0.0030242390276947182,0.0028597254846627206,0.0010985768334580226,0.0012996249456610034
54.0,0.001864214204361801,0.0017873242817981725,0.0010211149976388115,0.0007450902191530792,8.714413040195542e-05,4.5325340417685696e-05,0.00020059843344477993,0.00038520734792593696,0.003085927635445392,0.0029176218488771886,0.0011146171257168608,0.0013272712473354571
55.0,0.001864491081423389,0.0017953843313565315,0.001070971173418779,0.0007803819587830957,8.620829810515953e-05,4.370006293472441e-05,0.00020857400076550048,0.00039238842088636794,0.0031440362556076685,0.0029681547110259952,0.001128435710777154,0.0013365253783098694
56.0,0.0018611666775027388,0.0017950526420742944,0.001121001105351187,0.0008105988523948862,8.510445163268678e-05,4.267182615978972e-05,0.00021645555364439273,0.0003999177675931478,0.0031986233364983186,0.0030055692620623285,0.001140045894844558,0.001339328152744772
57.0,0.0018544369601701351,0.001786296045023238,0.001171109450089829,0.0008557583481714533,8.384822261602409e-05,4.0980210820381034e-05,0.00022422840013087638,0.00040877387142887564,0.0032497748103908403,0.0030508282646235668,0.001149478784519471,0.001345066377327472
58.0,0.0018445018173098933,0.0017861302003821192,0.0012212054234412195,0.0009045664260526275,8.245499244838889e-05,3.9537362442650095e-05,0.00023187927086578067,0.00041602128224575404,0.0032975865116168933,0.003106717908680501,0.0011567748101926959,0.001351799669756883
59.0,0.001831575902189156,0.001772016821422935,0.0012712020076047065,0.0009548671057038682,8.094059728026766e-05,3.759698014156366e-05,0.00023939633059934194,0.0004237164735936524,0.0033421742403932047,0.0031506004007204554,0.0011619883042656637,0.001355116562579253
60.0,0.001815863958235497,0.0017666932084430312,0.0013210172002474404,0.0010033269098386934,7.93206508461463e-05,3.6038040515049773e-05,0.0002467690984387274,0.0004306819485206293,0.0033836502569216647,0.003200702066802354,0.0011651826721651712,0.0013646692139076785
61.0,0.0017975827055441,0.0017554157728469735,0.0013705735471580573,0.0010468113747399638,7.761019812481012e-05,3.486054356310843e-05,0.00025398855641721967,0.000437564501127047,0.0034221448091193768,0.003239791648713984,0.0011664289968679753,0.0013634419635634016
62.0,0.0017769502572584175,0.001759661395659607,0.0014197985411823807,0.0010767960858541884,7.582388825252157e-05,3.3318188400706394e-05,0.000261047057625024,0.000441876461796128,0.003457795856065822,0.0032783339433099233,0.0011658060564519652,0.001371900040260445
63.0,0.0017541860128326245,0.0017548519010671705,0.001468623973617808,0.0011049233369878858,7.397589312935018e-05,3.243921180277835e-05,0.00026793821673077055,0.000447399088345374,0.0034907482031812033,0.00330717432640043,0.0011633995157694622,0.0013848690911959117
64.0,0.0017295003825849179,0.0017447685468871658,0.0015169880007392515,0.001143349540335042,7.207942608821507e-05,3.0896856640376314e-05,0.0002746570274172839,0.0004537343536361006,0.0035211454107414533,0.0033418524408583084,0.0011592983640418412,0.0013867763045687744
65.0,0.0017030961844910761,0.001735680260553872,0.001564834649662843,0.001181676236897527,7.014672305926608e-05,2.976911308077052e-05,0.0002811997654057614,0.00045909113554422814,0.0035491305995596807,0.003376447632995627,0.001153594309660256,0.0013873235918844655
66.0,0.0016751629136916597,0.0016841689150224662,0.001612114626759374,0.0012595071269744385,6.818878496499148e-05,2.8094082205473683e-05,0.00028756390198776373,0.00046381770781610536,0.0035748414424387974,0.00340749374981301,0.0011463784359389147,0.0013550833936510293
67.0,0.001645918755569323,0.0016740855608424615,0.0016587722381924813,0.0012977177322881406,6.621809785792724e-05,2.6170284368499097e-05,0.00029374687554374433,0.00046827892866219297,0.003598437869305549,0.003440082221792795,0.0011377576006578191,0.001356542826492872
68.0,0.0016155345067150166,0.0016701218739197294,0.001704769090781947,0.0013253308650343707,6.424359795102463e-05,2.5523490268136953e-05,0.0002997483669787141,0.0004761399646512098,0.0036200519644756777,0.0034715927036053098,0.001127824971970247,0.0013567418400622143
69.0,0.0015841853378774483,0.0016614150302610082,0.0017500664197271077,0.0013541878325889895,6.227435519765076e-05,2.4893280631886656e-05,0.00030556828076062925,0.0004790256614066717,0.0036398200383651854,0.0034946285242566694,0.0011166777699138871,0.0013505724194126062
70.0,0.0015520355051511093,0.00165811472190275,0.001794631028373228,0.0013745038011260056,6.031836941944673e-05,2.452842242142596e-05,0.00031120759094535014,0.00048225963190848243,0.0036578741244696874,0.003514878154937238,0.0011044136074563294,0.0013545858597276738
71.0,0.0015192392007017611,0.0016330224277015214,0.0018384337099150718,0.0014135104607170765,5.838270946884354e-05,2.366603028760977e-05,0.0003166678403197542,0.000486173565438879,0.003674340750936587,0.003532706453857477,0.0010911272629299455,0.001339527166314114
72.0,0.001485942570768819,0.001517942831229395,0.0018814486405146157,0.0015464183561094413,5.647370326174757e-05,2.210709066109588e-05,0.00032195110535838083,0.0004922932326961516,0.0036893423166418156,0.003556654420034988,0.0010769119480177364,0.0012343153259885386
73.0,0.001452276041117503,0.001486366011560433,0.0019236556103321494,0.0015966858668324583,5.4596401392584864e-05,2.1742232450635183e-05,0.00032706024448577223,0.0004968373758627984,0.003702991895935425,0.0035798892542556896,0.0010618568601061147,0.0012129711206765878
74.0,0.0014183676231965072,0.0014587860477424267,0.001965035246188709,0.0016422433897477098,5.2755673973971005e-05,1.937065408264065e-05,0.00033199822253381274,0.0005008674006419779,0.003715401091919029,0.0036018968381321143,0.0010460505369395679,0.0011966851769187512
75.0,0.0013843262762903755,0.0014070591041775667,0.002005574453990605,0.001708713921908004,5.0955082590615285e-05,1.7148335891652768e-05,0.00033676872200213975,0.0005040847866796768,0.0037266694522831204,0.0036198578127652477,0.0010295759013425304,0.001160481291762583
76.0,0.001350258922078274,0.0013818838876557787,0.0020452607667504467,0.0017444534420690406,4.9198055178768644e-05,1.7032244642869817e-05,0.00034137548580710054,0.0005068212232581321,0.003736895174635821,0.0036331585529829516,0.0010125151669586174,0.0011390044107377373
77.0,0.0013162544804656339,0.0013680192756582723,0.0020840870773308155,0.0017676882762897423,4.7486872577051994e-05,1.656787964773802e-05,0.00034582272390647857,0.0005097898423341532,0.0037461642817029277,0.003645497394282168,0.000994943884608691,0.0011269143364001988
78.0,0.0012824003893755122,0.0013477530605135917,0.002122046708281005,0.0018083533822919981,4.5823721302088e-05,1.578840983448108e-05,0.00035011467346705865,0.0005126423701613913,0.0037545617711235756,0.0036687488129669814,0.000976936928303042,0.001118605519880162
79.0,0.001248767951800068,0.0013011673008234055,0.002159137657614139,0.0018664321756116963,4.420976117541957e-05,1.4809926451881935e-05,0.0003542558659405085,0.0005158763406632021,0.0037621614753547156,0.003683475817098304,0.0009585617833649139,0.0010844912772020867
80.0,0.001215428200715602,0.0012677164367098043,0.002195358148852611,0.001911989698526948,4.2646093585322256e-05,1.417971681563164e-05,0.0003582508383388581,0.0005202214702605068,0.003769037187907071,0.003699927605497259,0.0009398853877989151,0.001063594852421156
81.0,0.0011824448299479681,0.0011952423285410203,0.00223071009404108,0.001993535508564914,4.1132917215797934e-05,1.3400247002374697e-05,0.00036210427481591593,0.0005242349105755744,0.0037752591988049642,0.0037130127476815086,0.0009209669192440673,0.0010028625448435617
82.0,0.001149871489381579,0.001164013782618407,0.0022651962458456274,0.0020367380375762825,3.96704409901107e-05,1.285295968668365e-05,0.00036582084687950385,0.0005267723335846874,0.00378088858210671,0.003727524153779377,0.0009018649005721599,0.0009786823961684846
83.0,0.0011177483036085602,0.0011335647065090506,0.002298822039289463,0.0020759768796649197,3.825845309736702e-05,1.2637361653229602e-05,0.00036940519104221406,0.0005291770808809057,0.003785975533940237,0.003738718667054876,0.0008826321877483501,0.0009499249353985369
84.0,0.001086119709965366,0.0011037458400359446,0.0023315941847541996,0.0021116334775053967,3.6896355244814685e-05,1.2421763619775553e-05,0.00037286205804825236,0.0005308189428279788,0.003790575952767818,0.00374619826036932,0.0008633190026912515,0.0009220464512265173
85.0,0.0010550175204192278,0.0010801295631406704,0.002363520269639098,0.0021460462405374853,3.5583455195201534e-05,1.1874476304084508e-05,0.00037619579144942776,0.0005335056260140985,0.0037947335815077536,0.003759681429692254,0.0008439689903514711,0.0009025597058950937
86.0,0.001024467914787302,0.001040708291946803,0.0023946092179846453,0.0021938260816437246,3.431884131010577e-05,1.1211097739610513e-05,0.00037941063272293687,0.0005361757247361064,0.003798487765494884,0.003770710098326634,0.0008246216679312559,0.0008698883115947494
87.0,0.0009945004229704665,0.0010109889322583681,0.0024248716422884983,0.0022316054908905186,3.310142348588245e-05,1.0614057031583919e-05,0.00038251150959203755,0.0005387629011375549,0.0038018835748510026,0.003781357324286442,0.0008053224896183114,0.0008466534773740478
88.0,0.0009651323284308849,0.000983823580043158,0.00245431885665777,0.0022674279333721147,3.192995778057837e-05,9.867756146550673e-06,0.0003855025511962621,0.0005409188814720954,0.003804953736284917,0.003792170394887368,0.0007861048076913117,0.0008254087788467681
89.0,0.0009363803418764089,0.0009577859713875538,0.0024829624026369763,0.002302586997289236,3.0803173689402714e-05,9.486313471978127e-06,0.0003883878895005701,0.0005428924327014055,0.003807730634013955,0.0038032654013781956,0.0007670015798013224,0.0008040977424630411
90.0,0.0009082552511562144,0.0009385811619460316,0.0025108154229136247,0.002329768933968558,2.971960086480467e-05,9.171208653852979e-06,0.00039117153000774245,0.000543721655906998,0.003810242204077582,0.003812071751821588,0.000748041012145669,0.0007865679638968157
91.0,0.000880770151332691,0.0009171208653852979,0.002537895731084288,0.0023546787990645565,2.8677277426192506e-05,8.972195084510781e-06,0.0003938587304794863,0.0005452474266052882,0.003812524612896465,0.0038170470910551427,0.000729259213323574,0.0007724048315452959
92.0,0.0008539234192051395,0.000878014699009556,0.0025642034695277623,0.0023990754094919786,2.767619949899865e-05,8.640505802273783e-06,0.0003964493669224165,0.0005465410148060125,0.0038145762556553186,0.003823631123307547,0.0007106543364343285,0.0007380749908337667
93.0,0.0008277278783421988,0.0008452437979245405,0.0025897674070898113,0.002439591255317228,2.6713263747569882e-05,8.375154376484185e-06,0.00039895115010736673,0.0005484813971070989,0.003816446435539377,0.0038333164503488674,0.0006922746961244052,0.0007086873204275688
94.0,0.0008021796613944127,0.0007958220948712279,0.0026145972812113083,0.002497686633101038,2.578751448247929e-05,8.109802950694588e-06,0.0004013661192012322,0.0005496423095949284,0.003818143061806953,0.0038431510375671945,0.0006741296613736666,0.0006653355312391931
95.0,0.0007772751500959105,0.0007657876303646678,0.002638707881467045,0.0025348358327115816,2.489754873244269e-05,7.877620453128688e-06,0.00040369756037635806,0.0005510851579726594,0.0038196805919393133,0.003851708621048909,0.0006562362242455762,0.0006402598215020761
96.0,0.0007530108753173519,0.0007245918215108328,0.0026621167657662425,0.002581089903119531,2.404167054394225e-05,7.463008850332442e-06,0.00040594915305292457,0.0005529260334890747,0.003821076794136519,0.0038586077581194383,0.0006386111474906821,0.0006063445923933431
97.0,0.0007293857854111518,0.000698156185716544,0.002684835414496513,0.0026121691888651376,2.321883885377723e-05,7.2142418886546944e-06,0.00040812320673073093,0.0005541698682974634,0.003822344406638396,0.003864495242879145,0.0006212642998206182,0.0005850169715455043
98.0,0.0007064044564094664,0.0006860495269148937,0.002706880646717629,0.0026262328144319863,2.2427837678326302e-05,7.031812783424345e-06,0.00041022297295463105,0.0005551649361441745,0.0038235080760817266,0.0038674472774910544,0.0006042095370568804,0.0005778690675132969
99.0,0.0006840779768239239,0.0006616040268140269,0.0027282685695108806,0.0026550400285942698,2.1667999400272867e-05,6.766461357634748e-06,0.0004122513948400949,0.0005560770816703262,0.003824597941174899,0.0038727211370786227,0.0005874599242827075,0.0005567238757706884
100.0,0.0006624070709270346,0.0006517196862033644,0.002749015295956379,0.0026690704852328946,2.0938611597683927e-05,5.854315831483005e-06,0.0004142113056899485,0.0005572545786222676,0.0038256336725733617,0.0038780447500585268,0.000571027030523836,0.0005506373774416394
101.0,0.0006413903199625207,0.0006373243713542787,0.0027691371522515864,0.002684941817387935,2.02392896909636e-05,5.6055488698052565e-06,0.0004161054595629427,0.0005587140114641103,0.00382663293177705,0.003880980200206324,0.0005549227129793626,0.0005404545164769636
102.0,0.000621032616634946,0.0006132271449997608,0.002788651003553956,0.002716220116702884,1.9569602141170257e-05,5.240690659344559e-06,0.0004179366371873519,0.0005601236909136176,0.0038276202573762535,0.003889570952616262,0.0005391574904122731,0.0005200722100835001
103.0,0.0006013361697249359,0.0005950008189408378,0.002807573349670877,0.002737730166655953,1.892895262160474e-05,4.8592479847720125e-06,0.000419707504478318,0.0005613177723296708,0.0038286170238741313,0.003894048757926462,0.0005237397692762544,0.0005071860814685928
104.0,0.0005822948751404234,0.0005848013735120502,0.0028259210544933624,0.0027503177749168472,1.831668541406926e-05,4.759741200100913e-06,0.00042142070523646465,0.0005621967489275988,0.0038296366348702505,0.003897315897356496,0.0005086770147721007,0.0004993747988719115
105.0,0.0005638979901035103,0.000575978438604546,0.0028437116884856358,0.002762706369608399,1.7732010899235587e-05,4.693403343653514e-06,0.0004230789155602634,0.0005632747390948691,0.0038306885941494094,0.003901959547307814,0.0004939753503401937,0.0004928571044759544
106.0,0.0005461315051548032,0.000545164504284729,0.002860966077531313,0.0027969035346070334,1.7173766067643172e-05,4.361714061416516e-06,0.00042468521088540344,0.0005645849117597052,0.0038317827935715194,0.003906652950651467,0.00047963920282142493,0.0004648293601269282
107.0,0.0005289885891665516,0.0005258933569867594,0.0028776935792993344,0.0028183472467036555,1.6641391963061623e-05,4.129531563850618e-06,0.0004262409402538007,0.0005657624087116465,0.0038329231087196867,0.003910003012402062,0.00046566986264591384,0.0004501189404597174
